item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
65;1180;1140;860;        420.800;METAL;;7701709788R;
66;1200;1000;945;        436.440;CARDBOARD;;806013716RR;
67;1200;1000;750;        129.400;WOOD;;806070032RR;
68;1200;1000;750;         29.200;WOOD;;8200055026R;
69;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
70;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
71;1200;1000;750;         68.000;WOOD;;8200101806R;
72;1140;950;740;        149.016;CARDBOARD;;8200122345R;
73;1140;950;740;        149.016;CARDBOARD;;8200122345R;
74;1140;950;850;         82.660;CARDBOARD;;8200150625R;
75;1180;1140;860;        298.250;METAL;;8200155793R;
76;1140;950;850;         49.900;CARDBOARD;;8200156691R;
77;1180;1140;860;        298.250;METAL;;8200157006R;
78;1140;950;850;         49.000;CARDBOARD;;8200168536R;
79;1180;1140;660;        504.000;METAL;;8200168724R;
80;1180;1140;1087;        148.520;PLASTIC;;8200225293R;
81;1140;950;640;        385.400;CARDBOARD;;8200375158R;
82;1200;1000;1050;         90.993;WOOD;;8200379529R;
83;1200;1000;1050;        139.725;WOOD;;8200599705R;
84;1200;1000;1050;        131.250;WOOD;;8200710827R;
85;1180;1140;860;        641.600;METAL;;8200739488R;
86;1180;1140;660;        507.950;METAL;;8200795291R;
87;1200;1000;945;        210.600;CARDBOARD;;8200830192R;
88;1200;1000;830;        454.000;CARDBOARD;;8200924578R;
89;1140;950;850;         46.750;CARDBOARD;;8200971790R;
90;1140;950;850;        114.000;CARDBOARD;;963014995RR;
91;1100;470;555;         17.402;CARDBOARD;;7700301854R;
92;1140;950;640;        178.400;CARDBOARD;;112100039RR;
93;1140;950;640;        877.600;CARDBOARD;;402069341RR;
94;1140;950;850;        531.360;CARDBOARD;;432003312RR;
95;1140;950;850;        386.138;CARDBOARD;;440003647RR;
96;1140;950;850;        384.110;CARDBOARD;;440106789RR;
97;1140;950;850;        110.535;CARDBOARD;;478402588RR;
98;1140;950;850;        110.535;CARDBOARD;;478402588RR;
99;1140;950;640;        417.600;CARDBOARD;;545014055RR;
100;1140;950;850;         57.750;CARDBOARD;;769158690RR;
101;1140;950;850;         57.750;CARDBOARD;;769165650RR;
102;1140;475;640;        494.000;CARDBOARD;;7700301085R;
103;1140;950;640;        563.375;CARDBOARD;;7700301673R;
104;1140;950;740;        136.000;CARDBOARD;;7700301857R;
105;1140;475;640;        149.000;CARDBOARD;;7700303548R;
106;1140;475;640;        148.400;CARDBOARD;;7700309829R;
107;1140;950;555;       1003.008;CARDBOARD;;7700314328R;
108;1140;950;850;        157.504;CARDBOARD;;7700430825R;
109;1140;950;850;        157.504;CARDBOARD;;7700430825R;
110;1140;950;850;        157.504;CARDBOARD;;7700430825R;
111;1140;950;640;        855.500;CARDBOARD;;7700809789R;
112;1140;950;850;        339.000;CARDBOARD;;7700842375R;
113;1140;475;640;        223.550;CARDBOARD;;8200035811R;
114;1140;950;640;         28.832;CARDBOARD;;8200071119R;
115;1140;950;740;        149.016;CARDBOARD;;8200122345R;
116;1140;950;740;        149.016;CARDBOARD;;8200122345R;
117;1140;950;850;         82.660;CARDBOARD;;8200150619R;
118;1140;950;850;         87.000;CARDBOARD;;8200150623R;
119;1140;950;850;         87.000;CARDBOARD;;8200150623R;
120;1140;950;850;         82.660;CARDBOARD;;8200150625R;
121;1140;475;640;        195.440;CARDBOARD;;8200153066R;
122;1140;475;640;         77.140;CARDBOARD;;8200164226R;
123;1140;950;850;         49.000;CARDBOARD;;8200168536R;
124;1140;950;850;         49.000;CARDBOARD;;8200168536R;
125;1140;950;850;         49.000;CARDBOARD;;8200168536R;
126;1140;950;850;         49.000;CARDBOARD;;8200168539R;
127;1140;475;640;         82.380;CARDBOARD;;8200200778R;
128;1140;475;640;         83.290;CARDBOARD;;8200200779R;
129;1140;950;850;         57.696;CARDBOARD;;8200214213R;
130;1140;475;640;         96.005;CARDBOARD;;8200259221R;
131;1140;950;640;        139.250;CARDBOARD;;8200259869R;
132;1140;950;640;        139.250;CARDBOARD;;8200259869R;
133;1140;950;640;        139.250;CARDBOARD;;8200259869R;
134;1140;950;640;        192.400;CARDBOARD;;8200264137R;
135;1140;950;850;        124.800;CARDBOARD;;8200350772R;
136;1140;950;640;        225.160;CARDBOARD;;8200357223R;
137;1140;950;640;        225.160;CARDBOARD;;8200357225R;
138;1140;950;850;         70.800;CARDBOARD;;8200686355R;
139;1140;950;850;         70.800;CARDBOARD;;8200686355R;
140;1140;950;850;        167.820;CARDBOARD;;8200710206R;
141;1140;475;640;        203.000;CARDBOARD;;8200724785R;
142;1140;950;850;         46.750;CARDBOARD;;8200971790R;
143;1140;950;850;         46.750;CARDBOARD;;8200971790R;
144;1140;950;640;        140.000;CARDBOARD;;8201279378R;
145;1140;950;850;        114.000;CARDBOARD;;963014995RR;
146;1140;950;850;        114.000;CARDBOARD;;963014995RR;
147;1140;950;850;        114.000;CARDBOARD;;963026312RR;
148;1140;950;640;        178.400;CARDBOARD;;112100039RR;
149;1200;1000;235;        122.100;CARDBOARD;;119239050RR;
150;1140;950;640;        877.600;CARDBOARD;;402069341RR;
151;1140;950;850;        531.360;CARDBOARD;;432003312RR;
152;1140;950;850;        386.138;CARDBOARD;;440003647RR;
153;1140;950;850;        384.110;CARDBOARD;;440106789RR;
154;1140;950;850;        110.535;CARDBOARD;;478402588RR;
155;1140;950;850;        110.535;CARDBOARD;;478402588RR;
156;1140;950;850;        110.535;CARDBOARD;;478402588RR;
157;1140;950;850;        110.535;CARDBOARD;;478402588RR;
158;1140;950;850;        110.535;CARDBOARD;;478402588RR;
159;1140;950;850;        110.535;CARDBOARD;;478402588RR;
160;1140;950;850;         57.750;CARDBOARD;;769158690RR;
161;1140;950;850;         57.750;CARDBOARD;;769168724RR;
162;1140;950;850;         72.000;CARDBOARD;;769512144RR;
163;1140;950;850;         72.000;CARDBOARD;;769526845RR;
164;1140;950;640;        563.375;CARDBOARD;;7700301673R;
165;1140;950;740;        136.000;CARDBOARD;;7700301857R;
166;1140;950;555;       1003.008;CARDBOARD;;7700314328R;
167;1450;1140;850;        105.000;CARDBOARD;;7700354637R;
168;1140;950;640;        510.560;CARDBOARD;;7700416374R;
169;1140;950;850;        157.504;CARDBOARD;;7700430825R;
170;1140;950;850;        157.504;CARDBOARD;;7700430825R;
171;1200;1000;545;        293.320;CARDBOARD;;7700836471R;
172;1140;950;740;        280.000;CARDBOARD;;7701688402R;
173;1140;950;640;        740.000;CARDBOARD;;8200030429R;
174;1140;950;640;        667.100;CARDBOARD;;8200030431R;
175;1140;950;640;        416.000;CARDBOARD;;8200032467R;
176;1140;475;640;         68.600;CARDBOARD;;8200035778R;
177;1140;950;640;         28.832;CARDBOARD;;8200071119R;
178;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
179;1140;950;740;        149.016;CARDBOARD;;8200122345R;
180;1140;950;740;        149.016;CARDBOARD;;8200122345R;
181;1140;950;850;         82.660;CARDBOARD;;8200150621R;
182;1140;950;850;         87.000;CARDBOARD;;8200150623R;
183;1140;950;850;         87.000;CARDBOARD;;8200150623R;
184;1140;950;850;         82.660;CARDBOARD;;8200150625R;
185;1140;950;850;         82.660;CARDBOARD;;8200150625R;
186;1140;950;850;         82.660;CARDBOARD;;8200150625R;
187;1140;950;640;        222.500;CARDBOARD;;8200151995R;
188;1140;950;850;         49.900;CARDBOARD;;8200156691R;
189;1140;950;850;         49.900;CARDBOARD;;8200156693R;
190;1140;475;640;         77.140;CARDBOARD;;8200164226R;
191;1140;475;640;         77.140;CARDBOARD;;8200164230R;
192;1140;950;850;        216.000;CARDBOARD;;8200164289R;
193;1140;950;850;         49.000;CARDBOARD;;8200168536R;
194;1140;950;850;         49.000;CARDBOARD;;8200168536R;
195;1140;950;850;         49.000;CARDBOARD;;8200168539R;
196;1140;950;850;         49.000;CARDBOARD;;8200168539R;
197;1140;950;850;         63.600;CARDBOARD;;8200181789R;
198;1140;950;850;         63.600;CARDBOARD;;8200181789R;
199;1140;475;640;         82.380;CARDBOARD;;8200200778R;
200;1140;950;850;         57.696;CARDBOARD;;8200214213R;
201;1140;950;640;        139.250;CARDBOARD;;8200259869R;
202;1140;950;640;        139.250;CARDBOARD;;8200259869R;
203;1140;950;640;        139.250;CARDBOARD;;8200259869R;
204;1140;950;850;        124.800;CARDBOARD;;8200350772R;
205;1140;950;640;        225.160;CARDBOARD;;8200357223R;
206;1140;950;740;        138.250;CARDBOARD;;8200393229R;
207;1140;950;740;        252.250;CARDBOARD;;8200393237R;
208;1140;950;640;        260.000;CARDBOARD;;8200650085R;
209;1140;950;850;         70.800;CARDBOARD;;8200686355R;
210;1140;950;850;         70.800;CARDBOARD;;8200686355R;
211;1450;1140;850;        546.550;CARDBOARD;;8200840770R;
212;1140;950;850;         46.750;CARDBOARD;;8200971790R;
213;1140;950;850;        114.000;CARDBOARD;;963014995RR;
214;1140;950;850;        114.000;CARDBOARD;;963014995RR;
215;1140;950;850;        114.000;CARDBOARD;;963026312RR;
216;1140;950;850;        114.000;CARDBOARD;;963026312RR;
217;2270;1170;1270;        946.847;METAL;;7700301854R;
218;2270;1170;1270;        793.227;METAL;;7700301854R;
219;1740;1140;1250;        244.500;CARDBOARD;;490010683RR;
220;1450;1140;850;         55.600;CARDBOARD;;769537914RR;
221;1740;1140;1250;        412.000;CARDBOARD;;7700301254R;
222;1740;1140;1250;        412.000;CARDBOARD;;7700301254R;
223;1450;1140;640;        991.000;CARDBOARD;;7700301866R;
224;1450;1140;850;        222.400;CARDBOARD;;7700303097R;
225;1450;1140;850;        173.152;CARDBOARD;;7700303098R;
226;1450;1140;850;        118.240;CARDBOARD;;7700303117R;
227;1180;1140;860;        384.800;METAL;;7700303256R;
228;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
229;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
230;1450;1140;850;        105.000;CARDBOARD;;7700354637R;
231;1450;1140;850;        105.000;CARDBOARD;;7700354637R;
232;1450;1140;740;        177.600;CARDBOARD;;7700354718R;
233;1450;1140;740;        177.600;CARDBOARD;;7700354718R;
234;1450;1140;640;        865.000;CARDBOARD;;7700434257R;
235;1180;1140;860;        416.000;METAL;;7701692812R;
236;1450;1140;850;        150.400;CARDBOARD;;8200096172R;
237;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
238;2150;800;750;         84.760;WOOD;;8200113049R;
239;2150;800;750;         84.760;WOOD;;8200113050R;
240;1460;1140;1360;        509.680;WOOD;;8200168716R;
241;1180;1140;660;        504.000;METAL;;8200168724R;
242;1480;1140;860;        172.000;METAL;;8200199296R;
243;1480;1140;860;        172.000;METAL;;8200199296R;
244;1480;1140;860;        172.000;METAL;;8200199298R;
245;1480;1140;860;        172.000;METAL;;8200199298R;
246;1450;1140;850;        546.550;CARDBOARD;;8200840770R;
247;1450;1140;850;        475.660;CARDBOARD;;8200896393R;
248;1200;1000;545;         97.000;CARDBOARD;;8201068828R;
249;1450;1140;850;         74.200;CARDBOARD;;969107779RR;
250;1450;1140;850;         74.200;CARDBOARD;;969107779RR;
251;2270;1170;1270;        861.869;METAL;;7700415245R;
252;1740;1140;1250;        244.500;CARDBOARD;;490010683RR;
253;1200;1000;1045;         72.700;CARDBOARD;;681042626RR;
254;1740;1140;1250;        412.000;CARDBOARD;;7700301254R;
255;1450;1140;850;        222.400;CARDBOARD;;7700303097R;
256;1450;1140;740;        730.296;CARDBOARD;;7700309892R;
257;1200;1000;1050;         40.500;WOOD;;7700311140R;
258;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
259;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
260;1450;1140;850;        105.000;CARDBOARD;;7700354637R;
261;1200;1000;750;        308.200;WOOD;;8200025937R;
262;1450;1140;640;        708.612;CARDBOARD;;8200047009R;
263;2150;800;750;         84.760;WOOD;;8200113049R;
264;2150;800;750;         84.760;WOOD;;8200113049R;
265;2150;800;750;         84.760;WOOD;;8200113050R;
266;1480;1140;860;        172.000;METAL;;8200199296R;
267;1480;1140;860;        172.000;METAL;;8200199298R;
268;1200;1000;1050;         90.993;WOOD;;8200379529R;
269;1200;1000;345;        126.300;CARDBOARD;;8200499300R;
270;1450;1140;850;        546.550;CARDBOARD;;8200840770R;
271;1450;1140;850;        475.660;CARDBOARD;;8200896393R;
272;2280;1500;1520;        453.000;WOOD;;901008889RR;
273;1450;1140;850;         74.200;CARDBOARD;;969107779RR;
274;2270;1170;1270;        903.892;METAL;;7700303506R;
275;2270;1170;1270;        886.972;METAL;;7700303506R;
276;2270;1170;1270;       1081.409;METAL;;7700303506R;
277;2270;1170;1270;        852.653;METAL;;7700303506R;
278;2270;1170;1270;        732.620;METAL;;7700303506R;
279;1740;1140;1250;        672.625;CARDBOARD;;7700303506R;
280;1200;1000;1145;        131.400;CARDBOARD;;215140020RR;
281;1200;1000;750;        194.600;WOOD;;656178961RR;
282;1200;1000;1045;         72.700;CARDBOARD;;681042626RR;
283;1140;950;850;        230.766;CARDBOARD;;7700273712R;
284;1180;1140;860;        514.640;METAL;;7700301242R;
285;1140;475;640;        284.000;CARDBOARD;;7700303053R;
286;1180;1140;860;        384.800;METAL;;7700303257R;
287;1180;1140;860;        618.800;METAL;;7700304681R;
288;1200;1000;745;        160.000;CARDBOARD;;7700307130R;
289;1200;1000;745;        162.000;CARDBOARD;;7700307131R;
290;1140;475;640;        127.400;CARDBOARD;;7700308167R;
291;1180;1140;660;        318.600;METAL;;7700354810R;
292;1180;1140;860;        242.000;METAL;;7700355069R;
293;1140;950;850;        157.504;CARDBOARD;;7700430825R;
294;1180;1140;1250;        478.400;PLASTIC;;7700434628R;
295;1140;950;640;        687.800;CARDBOARD;;7700836613R;
296;1140;475;640;        351.560;CARDBOARD;;7700842362R;
297;1180;1140;660;       1002.000;METAL;;7700842595R;
298;1180;1140;660;        250.000;METAL;;7701674028R;
299;1140;950;555;        156.000;CARDBOARD;;7701686522R;
300;1140;950;740;        280.000;CARDBOARD;;7701688402R;
301;1180;1140;660;        635.100;METAL;;7701691058R;
302;1180;1140;860;        456.992;METAL;;7701691073R;
303;1140;950;640;         74.990;CARDBOARD;;7701693195R;
304;1140;950;640;         86.000;CARDBOARD;;7701693196R;
305;1180;1140;660;        563.200;METAL;;7701693471R;
306;1180;1140;660;        714.000;METAL;;7701693473R;
307;1200;1000;750;        308.200;WOOD;;8200025937R;
308;1140;950;640;        740.000;CARDBOARD;;8200030429R;
309;1140;950;640;        667.100;CARDBOARD;;8200030431R;
310;1140;475;640;        140.000;CARDBOARD;;8200035777R;
311;1180;1140;860;        605.935;METAL;;8200041357R;
312;1180;1140;860;        668.375;METAL;;8200041358R;
313;1200;1000;750;         34.240;WOOD;;8200055025R;
314;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
315;1200;1000;1045;         75.100;CARDBOARD;;8200101805R;
316;1200;1000;750;         68.000;WOOD;;8200101806R;
317;1180;1140;860;        298.250;METAL;;8200155793R;
318;1200;1000;750;        230.875;WOOD;;8200155798R;
319;1140;950;850;         49.900;CARDBOARD;;8200156691R;
320;1140;950;850;         49.900;CARDBOARD;;8200156693R;
321;1140;950;640;        174.000;CARDBOARD;;8200159843R;
322;1180;1140;660;        570.600;METAL;;8200168722R;
323;1140;950;850;         63.600;CARDBOARD;;8200181789R;
324;1180;1140;860;        353.600;METAL;;8200241048R;
325;1140;950;640;        139.250;CARDBOARD;;8200259869R;
326;1140;950;850;        124.800;CARDBOARD;;8200350772R;
327;1140;950;640;        225.160;CARDBOARD;;8200357223R;
328;1140;950;740;        138.250;CARDBOARD;;8200393229R;
329;1140;950;740;        252.250;CARDBOARD;;8200393237R;
330;1180;1140;860;        179.870;METAL;;8200538847R;
331;1200;1000;1050;        139.725;WOOD;;8200599715R;
332;1180;1140;860;        292.700;METAL;;8200691947R;
333;1200;1000;1050;        131.250;WOOD;;8200710828R;
334;1180;1140;860;        656.000;METAL;;8200739487R;
335;1140;475;640;        114.000;CARDBOARD;;8200876476R;
336;1200;1000;830;        454.000;CARDBOARD;;8200924578R;
337;1180;1140;860;        749.000;METAL;;8200942407R;
338;1180;1140;860;        584.000;METAL;;8200942408R;
339;1140;950;850;         46.750;CARDBOARD;;8200971790R;
340;1140;950;850;        381.000;CARDBOARD;;8201030260R;
341;1140;950;850;        114.000;CARDBOARD;;963014995RR;
342;1140;950;640;        877.600;CARDBOARD;;402069341RR;
343;1140;950;850;        531.360;CARDBOARD;;432003312RR;
344;1140;950;850;        386.138;CARDBOARD;;440003647RR;
345;1140;950;850;        386.138;CARDBOARD;;440003647RR;
346;1140;950;850;        384.110;CARDBOARD;;440106789RR;
347;1140;950;850;        110.535;CARDBOARD;;478402588RR;
348;1140;950;850;        110.535;CARDBOARD;;478402588RR;
349;1200;1200;895;         96.000;CARDBOARD;;540505143RR;
350;1140;950;850;         57.750;CARDBOARD;;769158690RR;
351;1140;950;850;         57.750;CARDBOARD;;769165650RR;
352;1140;950;850;         57.750;CARDBOARD;;769168724RR;
353;1140;950;850;         57.750;CARDBOARD;;769168724RR;
354;1140;950;850;         72.000;CARDBOARD;;769512144RR;
355;1140;950;850;         72.000;CARDBOARD;;769526845RR;
356;1140;950;640;        713.180;CARDBOARD;;7700301672R;
357;1140;950;640;        563.375;CARDBOARD;;7700301673R;
358;1140;950;640;        563.375;CARDBOARD;;7700301673R;
359;1140;950;640;        270.000;CARDBOARD;;7700303528R;
360;1140;475;640;        149.000;CARDBOARD;;7700303548R;
361;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
362;1140;950;850;        157.504;CARDBOARD;;7700430825R;
363;1140;950;640;        294.680;CARDBOARD;;7700792606R;
364;1140;950;850;        189.000;CARDBOARD;;7700836470R;
365;1140;950;640;        620.000;CARDBOARD;;7700836696R;
366;1140;950;640;        107.000;CARDBOARD;;7700842589R;
367;1140;950;740;        287.000;CARDBOARD;;7701688401R;
368;1140;950;740;        196.000;CARDBOARD;;7701691067R;
369;1140;475;640;        151.000;CARDBOARD;;7701691667R;
370;1140;950;640;        345.500;CARDBOARD;;7701693412R;
371;1140;475;640;        184.520;CARDBOARD;;7701693419R;
372;1140;950;640;        990.515;CARDBOARD;;8200047194R;
373;1140;950;850;         87.000;CARDBOARD;;8200150623R;
374;1140;950;850;         49.900;CARDBOARD;;8200156693R;
375;1140;950;640;        174.000;CARDBOARD;;8200159843R;
376;1140;950;640;        412.000;CARDBOARD;;8200159844R;
377;1140;475;640;         77.140;CARDBOARD;;8200164226R;
378;1140;475;640;         77.140;CARDBOARD;;8200164230R;
379;1140;950;850;         49.000;CARDBOARD;;8200168536R;
380;1140;950;850;         49.000;CARDBOARD;;8200168536R;
381;1140;950;850;         49.000;CARDBOARD;;8200168539R;
382;1140;950;850;         49.000;CARDBOARD;;8200168539R;
383;1140;950;850;         49.000;CARDBOARD;;8200168539R;
384;1140;475;640;         82.380;CARDBOARD;;8200200778R;
385;1140;475;640;         83.290;CARDBOARD;;8200200779R;
386;1140;950;850;         57.696;CARDBOARD;;8200214213R;
387;1140;950;640;        139.250;CARDBOARD;;8200259869R;
388;1140;950;640;        139.250;CARDBOARD;;8200259869R;
389;1140;950;850;        124.800;CARDBOARD;;8200350772R;
390;1140;950;850;        124.800;CARDBOARD;;8200350772R;
391;1140;950;640;        225.160;CARDBOARD;;8200357225R;
392;1140;950;850;         70.800;CARDBOARD;;8200686355R;
393;1200;1000;1050;        131.250;WOOD;;8200710827R;
394;1140;475;640;        203.000;CARDBOARD;;8200724785R;
395;1140;475;640;        203.000;CARDBOARD;;8200724787R;
396;1140;950;850;         46.750;CARDBOARD;;8200971790R;
397;1140;950;850;        381.000;CARDBOARD;;8201030260R;
398;2280;1500;1520;        453.000;WOOD;;901008889RR;
399;1140;950;850;        114.000;CARDBOARD;;963014995RR;
400;1140;950;850;        114.000;CARDBOARD;;963026312RR;
401;1140;950;850;        114.000;CARDBOARD;;963026312RR;
402;1140;950;640;        322.400;CARDBOARD;;995500002RR;
403;2270;1170;1270;       1066.630;METAL;;7700436481R;
404;2270;1170;1270;        961.176;METAL;;7700436481R;
405;2270;1170;1270;        638.600;METAL;;472110004RR;
406;1740;1140;1250;        244.500;CARDBOARD;;490010683RR;
407;1740;1140;1250;        412.000;CARDBOARD;;7700301254R;
408;1450;1140;850;        222.400;CARDBOARD;;7700303097R;
409;1450;1140;850;        173.152;CARDBOARD;;7700303098R;
410;1450;1140;850;        118.240;CARDBOARD;;7700303117R;
411;1450;1140;850;        105.000;CARDBOARD;;7700354636R;
412;1450;1140;850;        105.000;CARDBOARD;;7700354637R;
413;1450;1140;740;        177.600;CARDBOARD;;7700354718R;
414;1450;1140;740;        177.600;CARDBOARD;;7700354718R;
415;1450;1140;740;        177.600;CARDBOARD;;7700354718R;
416;1480;1140;860;        363.700;METAL;;7700354817R;
417;2270;1170;1270;        565.160;METAL;;7700843273R;
418;1450;1140;850;        125.200;CARDBOARD;;8200051259R;
419;1450;1140;850;         91.420;CARDBOARD;;8200105499R;
420;2150;800;750;         84.760;WOOD;;8200113049R;
421;2150;800;750;         84.760;WOOD;;8200113050R;
422;1460;1140;1360;        509.680;WOOD;;8200168716R;
423;1480;1140;860;        172.000;METAL;;8200199296R;
424;1480;1140;860;        172.000;METAL;;8200199298R;
425;1460;1140;1360;        509.680;WOOD;;8200219219R;
426;1450;1140;850;        475.660;CARDBOARD;;8200896393R;
427;1450;1140;850;         74.200;CARDBOARD;;969106123RR;
428;1450;1140;850;         74.200;CARDBOARD;;969107779RR;
429;1450;1140;850;         74.200;CARDBOARD;;969107779RR;
430;2270;1170;1270;        981.551;METAL;;7700301854R;
431;2270;1170;1270;       1094.001;METAL;;7700301854R;
432;2270;1170;1270;        719.501;METAL;;7700301854R;
433;2270;1170;1270;       1047.489;METAL;;7700301854R;
434;1200;1000;1045;        199.000;CARDBOARD;;259156761RR;
435;1200;1000;1045;        191.500;CARDBOARD;;281155906RR;
436;1200;1200;745;        104.000;CARDBOARD;;479006554RR;
437;1200;1000;1050;        132.000;WOOD;;497173911RR;
438;1200;1000;750;        182.500;WOOD;;555220010RR;
439;1200;1000;1045;         72.700;CARDBOARD;;681042626RR;
440;1200;1000;1045;         72.700;CARDBOARD;;681042626RR;
441;1200;1000;1045;         85.000;CARDBOARD;;688262624RR;
442;1140;950;850;         57.750;CARDBOARD;;769168724RR;
443;1140;950;850;         72.000;CARDBOARD;;769512144RR;
444;1200;1000;1045;         79.360;CARDBOARD;;769512397RR;
445;1200;1000;595;        276.800;CARDBOARD;;7700110616R;
446;1180;1140;860;        527.000;METAL;;7700301222R;
447;1180;1140;860;        514.640;METAL;;7700301242R;
448;1140;950;640;        563.375;CARDBOARD;;7700301673R;
449;1180;1140;860;        708.800;METAL;;7700303026R;
450;1180;1140;860;        618.800;METAL;;7700304680R;
451;1180;1140;860;       1086.965;METAL;;7700304956R;
452;1180;1140;860;       1107.200;METAL;;7700304957R;
453;1180;1140;860;       1040.960;METAL;;7700307359R;
454;1180;1140;860;        243.920;METAL;;7700400201R;
455;1200;1200;745;        104.000;CARDBOARD;;7700414664R;
456;1200;1000;745;        428.200;CARDBOARD;;7700415087R;
457;1140;950;850;        189.000;CARDBOARD;;7700836470R;
458;1200;1000;1000;        133.250;CARDBOARD;;7700836729R;
459;1180;1140;660;       1004.690;METAL;;7700842335R;
460;1200;1000;345;        130.520;CARDBOARD;;7700842857R;
461;1180;1140;660;        250.000;METAL;;7701674029R;
462;1140;950;640;         74.990;CARDBOARD;;7701693195R;
463;1140;950;850;         80.700;CARDBOARD;;7701694460R;
464;1180;1140;660;        300.000;METAL;;7701707311R;
465;1180;1140;860;        480.200;METAL;;7701709787R;
466;1180;1140;860;        420.800;METAL;;7701709788R;
467;1200;1000;750;        129.400;WOOD;;806060041RR;
