item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
180;1140;950;850;        156.500;CARDBOARD;;479109155RR;
181;1140;950;850;        108.500;CARDBOARD;;479505873RR;
182;1140;950;850;        107.180;CARDBOARD;;491803558RR;
183;1140;950;850;        594.500;CARDBOARD;;8200257893R;
184;1140;950;850;        594.500;CARDBOARD;;8200257893R;
185;1140;950;850;        594.500;CARDBOARD;;8200257893R;
186;1140;950;850;        578.500;CARDBOARD;;8200257895R;
187;1140;950;850;        578.500;CARDBOARD;;8200257895R;
188;1140;950;850;        312.530;CARDBOARD;;8200396816R;
189;1140;950;850;        312.530;CARDBOARD;;8200396816R;
190;1140;950;850;        312.530;CARDBOARD;;8200396816R;
191;1140;950;850;        343.660;CARDBOARD;;8200396823R;
192;1140;950;850;        343.660;CARDBOARD;;8200396823R;
193;1140;950;850;        343.660;CARDBOARD;;8200396823R;
194;1140;950;850;        343.660;CARDBOARD;;8200396823R;
195;1140;950;850;        343.660;CARDBOARD;;8200396823R;
196;1140;950;640;        274.260;CARDBOARD;;8200583305R;
197;1140;950;640;        274.260;CARDBOARD;;8200583305R;
198;1140;950;640;        274.260;CARDBOARD;;8200583305R;
199;1140;950;640;        274.260;CARDBOARD;;8200583305R;
200;1140;950;640;        274.260;CARDBOARD;;8200583305R;
201;1140;950;640;        274.260;CARDBOARD;;8200583305R;
202;1140;950;640;        274.260;CARDBOARD;;8200583305R;
203;1140;950;640;        274.260;CARDBOARD;;8200583305R;
204;1140;950;850;        324.290;CARDBOARD;;8200631310R;
205;1140;950;850;        324.290;CARDBOARD;;8200631310R;
206;1140;950;850;        324.290;CARDBOARD;;8200631310R;
207;1140;950;850;        324.290;CARDBOARD;;8200631310R;
208;1140;950;640;        260.500;CARDBOARD;;8200650085R;
209;1140;950;640;        260.500;CARDBOARD;;8200650085R;
210;1140;950;640;        260.500;CARDBOARD;;8200760489R;
211;1140;950;740;        417.000;CARDBOARD;;8200810621R;
212;1140;950;740;        417.000;CARDBOARD;;8200810621R;
213;1140;950;740;        417.000;CARDBOARD;;8200810621R;
214;1140;950;740;        417.000;CARDBOARD;;8200810621R;
215;1140;950;740;        417.000;CARDBOARD;;8200810621R;
216;1140;950;740;        417.000;CARDBOARD;;8200810621R;
217;1140;950;740;        417.000;CARDBOARD;;8200810621R;
218;1140;950;740;        417.000;CARDBOARD;;8200810621R;
219;1140;950;850;        386.000;CARDBOARD;;8200846463R;
220;1140;950;850;        386.000;CARDBOARD;;8200846463R;
221;1140;950;850;        386.000;CARDBOARD;;8200846463R;
222;1140;950;850;        370.200;CARDBOARD;;8201401564R;
223;1140;950;850;        654.500;CARDBOARD;;926000097RR;
224;1140;950;850;        654.500;CARDBOARD;;926000097RR;
225;1140;950;850;        654.500;CARDBOARD;;926000097RR;
226;1140;950;850;        654.500;CARDBOARD;;926000097RR;
227;1140;950;850;        654.500;CARDBOARD;;926000097RR;
228;1140;950;850;        654.500;CARDBOARD;;926000097RR;
229;1140;950;850;        654.500;CARDBOARD;;926000097RR;
230;1140;950;640;        201.850;CARDBOARD;;995506680RR;
231;1140;950;640;        201.850;CARDBOARD;;995506680RR;
232;1140;950;640;        201.850;CARDBOARD;;995506680RR;
233;1140;950;640;        201.850;CARDBOARD;;995506680RR;
234;1140;475;640;        310.000;CARDBOARD;;755826742RR;
235;1140;475;640;        310.000;CARDBOARD;;755826742RR;
236;1140;475;640;        310.000;CARDBOARD;;755826742RR;
237;1140;475;640;        310.000;CARDBOARD;;755826742RR;
238;1140;475;640;        310.000;CARDBOARD;;755826742RR;
239;1140;475;640;        310.000;CARDBOARD;;755826742RR;
240;1140;475;640;        310.000;CARDBOARD;;755826742RR;
241;1140;475;640;        310.000;CARDBOARD;;755826742RR;
242;1140;475;640;        310.000;CARDBOARD;;755826742RR;
243;1140;475;640;        447.840;CARDBOARD;;8200281654R;
244;1140;475;640;        433.940;CARDBOARD;;8200281656R;
245;2280;1470;990;       1180.200;METAL;;100015248RR;
246;2280;1470;990;       1180.200;METAL;;100015248RR;
247;2280;1470;990;       1180.200;METAL;;100015248RR;
248;2280;1470;990;       1180.200;METAL;;100015248RR;
249;2280;1470;990;       1180.200;METAL;;100015248RR;
250;2280;1470;990;       1180.200;METAL;;100015248RR;
251;2280;1470;990;       1180.200;METAL;;100015248RR;
252;2280;1470;990;       1180.200;METAL;;100015248RR;
253;2280;1470;990;       1180.200;METAL;;100015248RR;
254;2280;1470;990;       1180.200;METAL;;100015248RR;
255;2280;1470;990;       1178.400;METAL;;100015425RR;
256;2280;1470;990;       1178.400;METAL;;100015425RR;
257;2280;1470;990;       1178.400;METAL;;100015425RR;
258;2280;1470;990;       1178.400;METAL;;100015425RR;
259;2280;1470;990;       1178.400;METAL;;100015425RR;
260;2280;1470;990;       1178.400;METAL;;100015425RR;
261;1140;950;850;         61.900;CARDBOARD;;217107259RR;
262;1140;950;850;         61.900;CARDBOARD;;217107259RR;
263;1140;950;850;         61.900;CARDBOARD;;217107259RR;
264;1200;1000;750;        215.820;WOOD;;237100826RR;
265;1200;1000;750;        193.200;WOOD;;237101976RR;
266;1200;1000;750;        193.200;WOOD;;237101976RR;
267;1200;1000;750;        193.200;WOOD;;237102472RR;
268;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
269;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
270;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
271;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
272;1140;950;640;         91.300;CARDBOARD;;306107623RR;
273;1200;1000;750;        652.950;WOOD;;400300003RR;
274;1200;1000;750;        652.950;WOOD;;400300003RR;
275;1200;1000;750;        652.950;WOOD;;400300003RR;
276;1200;1000;750;        652.950;WOOD;;400300003RR;
277;1140;950;640;        878.100;CARDBOARD;;402060001RR;
278;1200;1000;750;         73.200;WOOD;;460916346RR;
279;1200;1000;750;         73.200;WOOD;;460916346RR;
280;1140;950;850;        104.500;CARDBOARD;;479000527RR;
281;1140;950;850;        138.500;CARDBOARD;;479007637RR;
282;1140;950;850;        105.500;CARDBOARD;;479101292RR;
283;1140;950;850;        105.500;CARDBOARD;;479101292RR;
284;1140;950;850;        156.500;CARDBOARD;;479109155RR;
285;1200;1000;750;         89.200;WOOD;;47930JD01AR;
286;1200;1000;745;        336.700;CARDBOARD;;55419JD60CR;
287;1200;1000;750;        423.450;WOOD;;654713274RR;
288;1200;1000;595;        441.800;CARDBOARD;;765955222RR;
289;1200;1000;750;         85.200;WOOD;;7700795347R;
290;1200;1000;750;         85.200;WOOD;;7700795347R;
291;1200;1000;750;         85.200;WOOD;;7700795347R;
292;1200;1000;750;         85.200;WOOD;;7700795347R;
293;1200;1000;1050;        156.900;WOOD;;7700831456R;
294;1200;1000;1050;        156.900;WOOD;;7700831456R;
295;1140;950;850;        578.500;CARDBOARD;;8200257895R;
296;1200;1000;545;        271.900;CARDBOARD;;8200432967R;
297;1200;1000;750;        367.200;WOOD;;8200438263R;
298;1200;1000;750;        367.200;WOOD;;8200438263R;
299;1200;1000;545;        279.900;CARDBOARD;;8200533844R;
300;1200;1000;545;        299.900;CARDBOARD;;8200533915R;
301;1140;950;850;        324.290;CARDBOARD;;8200631310R;
302;1140;950;850;        324.290;CARDBOARD;;8200631310R;
303;1200;1000;950;        582.500;WOOD;;8200840899R;
304;1200;1000;950;        582.500;WOOD;;8200840899R;
305;1200;1000;950;        582.500;WOOD;;8200840899R;
306;1200;1000;950;        582.500;WOOD;;8200840899R;
307;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
308;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
309;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
310;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
311;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
312;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
313;1140;950;850;        654.500;CARDBOARD;;926000097RR;
314;1140;950;850;        654.500;CARDBOARD;;926000097RR;
315;1140;950;850;        654.500;CARDBOARD;;926000097RR;
316;1140;950;850;        654.500;CARDBOARD;;926000097RR;
317;1140;950;850;        654.500;CARDBOARD;;926000097RR;
318;1140;950;850;        654.500;CARDBOARD;;926000097RR;
319;1140;950;850;        654.500;CARDBOARD;;926000097RR;
320;1140;950;850;        654.500;CARDBOARD;;926000097RR;
321;1140;950;640;        201.850;CARDBOARD;;995506680RR;
322;1140;950;640;        201.850;CARDBOARD;;995506680RR;
323;1140;950;640;        201.850;CARDBOARD;;995506680RR;
324;2270;1170;1270;        459.040;METAL;WIDTHWISE;2M-966230;
325;2270;1170;1270;        631.760;METAL;WIDTHWISE;2M-966232;
326;2270;1170;1270;        781.900;METAL;WIDTHWISE;2M-966233;
327;2270;1170;1270;        859.340;METAL;WIDTHWISE;2M-966234;
328;2270;1170;1270;       1000.110;METAL;WIDTHWISE;2M-966235;
329;2270;1170;1270;        754.600;METAL;WIDTHWISE;2M-966236;
330;2270;1170;1270;        899.910;METAL;WIDTHWISE;2M-966238;
331;2270;1170;1270;        840.100;METAL;WIDTHWISE;2M-966239;
332;2270;1170;1270;        770.980;METAL;WIDTHWISE;2M-966240;
333;2270;1170;1270;        236.700;METAL;WIDTHWISE;2M-969448;
334;2270;1170;1270;        613.850;METAL;WIDTHWISE;2M-969557;
335;2270;1170;1270;        842.220;METAL;WIDTHWISE;2M-969562;
336;2270;1170;1270;        695.460;METAL;WIDTHWISE;2M-969564;
337;2270;1170;1270;        676.910;METAL;WIDTHWISE;2M-969565;
338;2200;1170;950;        655.480;CARDBOARD;;370002820RR;
339;2200;1170;950;        655.480;CARDBOARD;;370002820RR;
340;2280;950;640;        622.000;WOOD;;764122472RR;
341;2280;950;640;        622.000;WOOD;;764122472RR;
342;2280;950;640;        688.400;WOOD;;764295695RR;
343;2280;950;640;        622.000;WOOD;;8200920575R;
344;1140;475;640;        310.000;CARDBOARD;;755826742RR;
345;1140;475;640;        310.000;CARDBOARD;;755826742RR;
346;1140;475;640;        310.000;CARDBOARD;;755826742RR;
347;1140;475;640;        310.000;CARDBOARD;;755826742RR;
348;1140;475;640;        310.000;CARDBOARD;;755826742RR;
349;1140;475;640;        310.000;CARDBOARD;;755826742RR;
350;1140;475;640;        310.000;CARDBOARD;;755826742RR;
351;1140;475;640;        310.000;CARDBOARD;;755826742RR;
352;1140;475;640;        310.000;CARDBOARD;;755826742RR;
353;1140;475;640;        447.840;CARDBOARD;;8200281654R;
354;1140;475;640;        447.840;CARDBOARD;;8200281654R;
355;1140;475;640;        433.940;CARDBOARD;;8200281656R;
356;1140;475;640;        433.940;CARDBOARD;;8200281656R;
357;1140;475;640;        433.940;CARDBOARD;;8200281656R;
358;2280;1470;990;       1180.200;METAL;;100015248RR;
359;2280;1470;990;       1178.400;METAL;;100015425RR;
360;2280;1470;990;       1178.400;METAL;;100015425RR;
361;2280;1470;990;       1178.400;METAL;;100015425RR;
362;2280;1470;990;       1178.400;METAL;;100015425RR;
363;2280;1470;990;       1178.400;METAL;;100015425RR;
364;2280;1470;990;       1178.400;METAL;;100015425RR;
365;2280;1470;990;       1178.400;METAL;;100015425RR;
366;2280;1470;990;       1178.400;METAL;;100015425RR;
367;2280;1470;990;       1178.400;METAL;;100015425RR;
368;2280;1470;990;       1178.400;METAL;;100015425RR;
369;2280;1470;990;       1178.400;METAL;;100015425RR;
370;2280;1470;990;       1178.400;METAL;;100015425RR;
371;2280;1470;990;       1178.400;METAL;;100015425RR;
372;2280;1470;990;       1169.400;METAL;;8201226251R;
373;2280;1470;990;       1169.400;METAL;;8201226251R;
374;1200;1000;750;        193.200;WOOD;;237101800RR;
375;1200;1000;1145;        107.900;CARDBOARD;;255522215RR;
376;1200;1000;1145;        107.900;CARDBOARD;;255522215RR;
377;1200;1000;1045;        108.800;CARDBOARD;;255676256RR;
378;1200;1000;1045;        108.800;CARDBOARD;;255676256RR;
379;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
380;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
381;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
382;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
383;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
384;1200;1000;1045;        108.800;CARDBOARD;;255679221RR;
385;1200;1000;750;        160.200;WOOD;;259752753RR;
386;1200;1000;750;        160.200;WOOD;;259752753RR;
387;1200;1000;750;        160.200;WOOD;;259752753RR;
388;1200;1000;1050;        172.080;WOOD;;281444271RR;
389;1200;1000;1050;        172.080;WOOD;;281444271RR;
390;1200;1000;1050;        172.080;WOOD;;281444271RR;
391;1200;1000;1050;        172.080;WOOD;;281444271RR;
392;1200;1000;1050;        116.400;WOOD;;281563SG0AR;
393;1200;1000;1050;        116.400;WOOD;;281563SG0AR;
394;1200;1000;1050;        116.400;WOOD;;281563SG0AR;
395;1200;1000;1050;        116.400;WOOD;;281563SG0AR;
396;1200;1000;1050;        116.400;WOOD;;281563SG0AR;
397;1200;1000;750;        652.950;WOOD;;400300003RR;
398;1200;1000;750;        652.950;WOOD;;400300003RR;
399;1200;1000;750;         73.200;WOOD;;460916346RR;
400;1200;1000;750;         73.200;WOOD;;460916346RR;
401;1200;1000;750;         73.200;WOOD;;460916346RR;
402;1200;1000;745;        336.700;CARDBOARD;;55419JD60CR;
403;1200;1000;750;         85.200;WOOD;;7700795347R;
404;1200;1000;750;         85.200;WOOD;;7700795347R;
405;1200;1000;750;         85.200;WOOD;;7700795347R;
406;1200;1000;1050;        156.900;WOOD;;7700831456R;
407;1200;1000;1050;        156.900;WOOD;;7700831456R;
408;1200;1000;1050;        156.900;WOOD;;7700831456R;
409;1200;1000;1050;        156.900;WOOD;;7700831456R;
410;1200;1000;750;        181.200;WOOD;;7700868456R;
411;1200;1000;750;        367.200;WOOD;;8200438263R;
412;1200;1000;750;        367.200;WOOD;;8200438263R;
413;1200;1000;750;        367.200;WOOD;;8200438263R;
414;1200;1000;750;        367.200;WOOD;;8200438263R;
415;1200;1000;950;        582.500;WOOD;;8200840899R;
416;1200;1000;950;        582.500;WOOD;;8200840899R;
417;1200;1000;950;        582.500;WOOD;;8200840899R;
418;1200;1000;950;        582.500;WOOD;;8200840899R;
419;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
420;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
421;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
422;1200;1000;870;        673.000;CARDBOARD;;8201018716R;
423;1200;1000;545;         82.700;CARDBOARD;;8201068825R;
424;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
425;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
426;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
427;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
428;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
429;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
430;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
431;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
432;1200;1000;545;         97.400;CARDBOARD;;8201068828R;
433;2270;1170;1270;        664.690;METAL;WIDTHWISE;2M-966231;
434;2270;1170;1270;        669.990;METAL;WIDTHWISE;2M-969566;
435;2270;1170;1270;        358.300;METAL;WIDTHWISE;2M-969567;
436;2270;1170;1270;        725.060;METAL;WIDTHWISE;2M-969568;
437;2270;1170;1270;        626.150;METAL;WIDTHWISE;2M-969569;
438;2270;1170;1270;        511.460;METAL;WIDTHWISE;2M-969570;
439;2270;1170;1270;        703.600;METAL;WIDTHWISE;2M-969571;
440;2270;1170;1270;        710.600;METAL;WIDTHWISE;2M-969572;
441;2270;1170;1270;        772.860;METAL;WIDTHWISE;2M-969573;
442;2270;1170;1270;        593.770;METAL;WIDTHWISE;2M-969574;
443;2270;1170;1270;        529.610;METAL;WIDTHWISE;2M-969575;
444;2270;1170;1270;        809.390;METAL;WIDTHWISE;2M-969577;
445;2270;1170;1270;        814.100;METAL;WIDTHWISE;2M-969578;
446;2270;1170;1270;        743.300;METAL;WIDTHWISE;2M-969579;
447;2270;1170;1270;        692.960;METAL;WIDTHWISE;2M-969580;
448;2270;1170;1270;        308.700;METAL;WIDTHWISE;2M-970209;
449;2270;1170;1270;        379.200;METAL;WIDTHWISE;2M-970213;
450;2270;1170;1270;        266.300;METAL;WIDTHWISE;2M-970633;
451;2270;1170;1270;        589.480;METAL;WIDTHWISE;8200681429R;
452;2270;1170;1270;        622.760;METAL;WIDTHWISE;8200681445R;
453;1200;1200;745;        231.700;CARDBOARD;;117207944RR;
454;1200;1200;745;        377.800;CARDBOARD;;117507271RR;
455;1200;1200;745;        377.800;CARDBOARD;;117507271RR;
456;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
457;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
458;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
459;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
460;1200;1000;750;        215.820;WOOD;;237100826RR;
461;1200;1000;1145;        107.900;CARDBOARD;;255522215RR;
462;1200;1000;1145;        107.900;CARDBOARD;;255522215RR;
463;1200;1000;445;        100.700;CARDBOARD;;255522448RR;
464;1200;1000;1045;        108.800;CARDBOARD;;255675226RR;
465;1200;1000;1045;        108.800;CARDBOARD;;255676256RR;
466;1180;1140;860;        509.780;METAL;;2M-966237;
467;1180;1140;860;        398.710;METAL;;2M-969866;
