item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
103;1200;800;1140;        104.600;CARDBOARD;;8200687076I;
104;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
105;1140;950;850;         85.600;CARDBOARD;;8200765566I;
106;1140;950;850;         85.600;CARDBOARD;;8200765566I;
107;1140;950;850;         85.600;CARDBOARD;;8200765566I;
108;1140;950;850;        523.200;CARDBOARD;;8200810621I;
109;2270;1170;1270;        794.130;METAL;LENGTHWISE;7703602206I;
110;1140;950;640;         53.600;CARDBOARD;;214103250RI;
111;1140;950;640;         53.600;CARDBOARD;;214103250RI;
112;1140;950;640;         53.600;CARDBOARD;;214103250RI;
113;1140;950;640;         53.600;CARDBOARD;;214103250RI;
114;1100;470;555;         32.502;CARDBOARD;;7700870056I;
115;1140;950;850;        219.750;CARDBOARD;;391014626RI;
116;1140;950;850;        219.750;CARDBOARD;;391014626RI;
117;1140;950;850;        219.750;CARDBOARD;;391014626RI;
118;1140;950;850;        219.750;CARDBOARD;;391014626RI;
119;1140;950;850;        219.750;CARDBOARD;;391014626RI;
120;1140;950;850;        219.750;CARDBOARD;;391014626RI;
121;1140;950;850;        219.750;CARDBOARD;;391014626RI;
122;1140;950;850;        219.750;CARDBOARD;;391014626RI;
123;1140;950;850;        219.750;CARDBOARD;;391014626RI;
124;1140;950;850;        219.750;CARDBOARD;;391014626RI;
125;1140;950;850;        219.750;CARDBOARD;;391014626RI;
126;1140;950;850;        219.750;CARDBOARD;;391014626RI;
127;1140;950;850;        219.750;CARDBOARD;;391014626RI;
128;1140;950;850;        219.750;CARDBOARD;;391014626RI;
129;1140;950;850;        167.100;CARDBOARD;;465106970RI;
130;1140;950;850;        167.100;CARDBOARD;;465106970RI;
131;1140;950;850;        167.100;CARDBOARD;;465106970RI;
132;1140;950;850;        167.100;CARDBOARD;;465106970RI;
133;1140;950;850;        167.100;CARDBOARD;;465106970RI;
134;1140;950;850;        167.100;CARDBOARD;;465106970RI;
135;1140;950;850;        136.000;CARDBOARD;;7711426421I;
136;1140;950;850;        136.000;CARDBOARD;;7711426421I;
137;1140;950;850;        290.000;CARDBOARD;;8200605732I;
138;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
139;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
140;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
141;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
142;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
143;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
144;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
145;1140;950;640;         53.600;CARDBOARD;;214103250RI;
146;1140;950;640;         53.600;CARDBOARD;;214103250RI;
147;1140;950;640;         53.600;CARDBOARD;;214103250RI;
148;1140;950;850;        356.100;CARDBOARD;;391009963RI;
149;1140;950;850;        356.100;CARDBOARD;;391009963RI;
150;1140;950;850;        356.100;CARDBOARD;;391009963RI;
151;1140;950;850;        356.100;CARDBOARD;;391009963RI;
152;1140;950;850;        356.100;CARDBOARD;;391009963RI;
153;1140;950;850;        219.750;CARDBOARD;;391014626RI;
154;1140;950;850;        219.750;CARDBOARD;;391014626RI;
155;1140;950;850;        219.750;CARDBOARD;;391014626RI;
156;1140;950;850;        219.750;CARDBOARD;;391014626RI;
157;1140;950;850;        219.750;CARDBOARD;;391014626RI;
158;1140;950;850;        219.750;CARDBOARD;;391014626RI;
159;1140;950;850;        167.100;CARDBOARD;;465106970RI;
160;1140;950;850;        167.100;CARDBOARD;;465106970RI;
161;1140;950;850;        167.100;CARDBOARD;;465106970RI;
162;1140;950;850;        167.100;CARDBOARD;;465106970RI;
163;1140;950;850;        136.000;CARDBOARD;;7711426421I;
164;1140;950;850;        136.000;CARDBOARD;;7711426421I;
165;1140;950;850;        136.000;CARDBOARD;;7711426421I;
166;1140;950;850;        136.000;CARDBOARD;;7711426421I;
167;1140;950;850;        371.200;CARDBOARD;;8200212868I;
168;1140;950;850;        371.200;CARDBOARD;;8200212868I;
169;1140;950;640;        181.500;CARDBOARD;;8200213277I;
170;1140;950;640;        181.500;CARDBOARD;;8200213278I;
171;1140;950;850;         70.800;CARDBOARD;;8200686355I;
172;1140;950;850;         70.800;CARDBOARD;;8200686355I;
173;1200;800;1140;        104.600;CARDBOARD;;8200687076I;
174;1200;800;1140;        104.600;CARDBOARD;;8200687076I;
175;1140;950;850;         76.920;CARDBOARD;;8200707671I;
176;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
177;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
178;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
179;1140;950;850;         85.600;CARDBOARD;;8200765566I;
180;1140;950;850;         85.600;CARDBOARD;;8200765566I;
181;1140;950;850;         85.600;CARDBOARD;;8200765566I;
182;1140;950;850;         85.600;CARDBOARD;;8200765566I;
183;1140;950;850;         85.600;CARDBOARD;;8200765566I;
184;1140;950;850;         85.600;CARDBOARD;;8200765566I;
185;1140;950;850;         85.600;CARDBOARD;;8200765566I;
186;1140;950;850;         85.600;CARDBOARD;;8200765566I;
187;1140;950;850;         85.600;CARDBOARD;;8200765566I;
188;1140;950;850;         85.600;CARDBOARD;;8200765566I;
189;1140;950;850;         85.600;CARDBOARD;;8200765566I;
190;1140;950;850;         85.600;CARDBOARD;;8200765566I;
191;1140;950;850;         85.600;CARDBOARD;;8200765566I;
192;1140;950;850;        523.200;CARDBOARD;;8200810621I;
193;1140;950;850;        523.200;CARDBOARD;;8200810621I;
194;1140;950;640;         53.600;CARDBOARD;;214103250RI;
195;1140;950;640;         53.600;CARDBOARD;;214103250RI;
196;1140;950;640;         53.600;CARDBOARD;;214103250RI;
197;1140;950;640;         53.600;CARDBOARD;;214103250RI;
198;1140;950;640;         53.600;CARDBOARD;;214103250RI;
199;1140;950;640;         53.600;CARDBOARD;;214103250RI;
200;1140;950;640;         53.600;CARDBOARD;;214103250RI;
201;1140;950;640;         53.600;CARDBOARD;;214103250RI;
202;1200;1000;1150;        116.000;WOOD;;243822641RI;
203;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
204;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
205;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
206;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
207;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
208;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
209;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
210;1140;950;850;        356.100;CARDBOARD;;391009963RI;
211;1140;950;850;        356.100;CARDBOARD;;391009963RI;
212;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
213;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
214;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
215;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
216;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
217;1140;950;850;        136.000;CARDBOARD;;7711426421I;
218;1140;950;850;        136.000;CARDBOARD;;7711426421I;
219;1140;950;850;        371.200;CARDBOARD;;8200212868I;
220;1140;950;640;        181.500;CARDBOARD;;8200213277I;
221;1450;1140;640;        223.720;CARDBOARD;;8200250991I;
222;1140;950;640;        425.000;CARDBOARD;;8200266777I;
223;1140;950;850;         70.800;CARDBOARD;;8200686355I;
224;1200;800;1140;        104.600;CARDBOARD;;8200687076I;
225;1140;950;850;         76.920;CARDBOARD;;8200707671I;
226;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
227;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
228;1140;950;850;         85.600;CARDBOARD;;8200765566I;
229;1140;950;850;         85.600;CARDBOARD;;8200765566I;
230;1140;950;850;         85.600;CARDBOARD;;8200765566I;
231;1140;950;850;         85.600;CARDBOARD;;8200765566I;
232;1140;950;850;         85.600;CARDBOARD;;8200765566I;
233;1140;950;850;        523.200;CARDBOARD;;8200810621I;
234;1140;950;850;        523.200;CARDBOARD;;8200810621I;
235;2270;1170;1270;        987.490;METAL;LENGTHWISE;243507049RI;
236;1140;950;640;         53.600;CARDBOARD;;214103250RI;
237;1140;950;640;         53.600;CARDBOARD;;214103250RI;
238;1140;950;640;         53.600;CARDBOARD;;214103250RI;
239;1140;950;640;         53.600;CARDBOARD;;214103250RI;
240;1140;950;640;         53.600;CARDBOARD;;214103250RI;
241;1140;950;640;         53.600;CARDBOARD;;214103250RI;
242;1140;950;640;         53.600;CARDBOARD;;214103250RI;
243;1140;950;640;         53.600;CARDBOARD;;214103250RI;
244;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
245;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
246;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
247;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
248;1740;1140;850;        615.000;CARDBOARD;;320108066RI;
249;1140;950;850;        356.100;CARDBOARD;;391009963RI;
250;1140;950;850;        356.100;CARDBOARD;;391009963RI;
251;1140;950;850;        219.750;CARDBOARD;;391014626RI;
252;1140;950;850;        219.750;CARDBOARD;;391014626RI;
253;1140;950;850;        167.100;CARDBOARD;;465106970RI;
254;1140;950;850;        167.100;CARDBOARD;;465106970RI;
255;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
256;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
257;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
258;1450;1140;850;        239.400;CARDBOARD;;490013367RI;
259;1140;950;850;        136.000;CARDBOARD;;7711426421I;
260;1140;950;850;        136.000;CARDBOARD;;7711426421I;
261;1140;950;850;        371.200;CARDBOARD;;8200212868I;
262;1140;950;640;        425.000;CARDBOARD;;8200266777I;
263;1140;950;850;        290.000;CARDBOARD;;8200605732I;
264;1140;950;850;         70.800;CARDBOARD;;8200686355I;
265;1200;800;1140;        104.600;CARDBOARD;;8200687076I;
266;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
267;1140;950;850;         85.600;CARDBOARD;;8200765566I;
268;1140;950;850;         85.600;CARDBOARD;;8200765566I;
269;1140;950;850;         85.600;CARDBOARD;;8200765566I;
270;1140;950;850;         85.600;CARDBOARD;;8200765566I;
271;1140;950;850;         85.600;CARDBOARD;;8200765566I;
272;1140;950;850;         85.600;CARDBOARD;;8200765566I;
273;1140;950;850;        523.200;CARDBOARD;;8200810621I;
274;2270;1170;1270;        891.300;METAL;LENGTHWISE;8200805559I;
275;1100;470;555;          4.362;CARDBOARD;;8200805559I;
276;1140;950;640;         53.600;CARDBOARD;;214103250RI;
277;1140;950;640;         53.600;CARDBOARD;;214103250RI;
278;1140;950;640;         53.600;CARDBOARD;;214103250RI;
279;1140;950;640;         53.600;CARDBOARD;;214103250RI;
280;1140;950;640;         53.600;CARDBOARD;;214103250RI;
281;1450;1140;850;         88.900;CARDBOARD;;243800196RI;
282;1140;950;850;         70.800;CARDBOARD;;8200686355I;
283;1140;950;555;        133.400;CARDBOARD;;7700417335I;
284;1140;950;850;        356.100;CARDBOARD;;391009963RI;
285;1140;950;850;        356.100;CARDBOARD;;391009963RI;
286;1140;950;850;        219.750;CARDBOARD;;391014626RI;
287;1140;950;850;        219.750;CARDBOARD;;391014626RI;
288;1140;950;850;        167.100;CARDBOARD;;465106970RI;
289;1140;950;850;        167.100;CARDBOARD;;465106970RI;
290;1140;950;850;        136.000;CARDBOARD;;7711426421I;
291;1140;950;850;        136.000;CARDBOARD;;7711426421I;
292;1140;950;850;        371.200;CARDBOARD;;8200212868I;
293;1200;1000;1050;        102.000;WOOD;;8200411278I;
294;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
295;1200;800;1140;         51.800;CARDBOARD;;8200750974I;
296;1200;1000;1050;        108.000;WOOD;;8200750975I;
297;1140;950;850;        523.200;CARDBOARD;;8200810621I;
298;1140;950;850;        523.200;CARDBOARD;;8200810621I;
299;1740;1140;1250;        410.660;CARDBOARD;;8200406655I;
300;1140;950;850;        356.100;CARDBOARD;;391009963RI;
301;1140;950;850;        356.100;CARDBOARD;;391009963RI;
302;1140;950;850;        356.100;CARDBOARD;;391009963RI;
303;1140;950;850;        356.100;CARDBOARD;;391009963RI;
304;1140;950;850;        356.100;CARDBOARD;;391009963RI;
305;1140;950;850;        356.100;CARDBOARD;;391009963RI;
306;1140;950;850;        356.100;CARDBOARD;;391009963RI;
307;1140;950;850;        356.100;CARDBOARD;;391009963RI;
308;1140;950;850;        356.100;CARDBOARD;;391009963RI;
309;1140;950;850;        219.750;CARDBOARD;;391014626RI;
310;1140;950;850;        167.100;CARDBOARD;;465106970RI;
311;1140;950;850;        167.100;CARDBOARD;;465106970RI;
312;1140;950;850;        136.000;CARDBOARD;;7711426421I;
313;1140;950;850;        136.000;CARDBOARD;;7711426421I;
314;1140;950;850;        136.000;CARDBOARD;;7711426421I;
315;1140;950;850;        136.000;CARDBOARD;;7711426421I;
316;1140;950;850;        136.000;CARDBOARD;;7711426421I;
317;1140;950;850;        136.000;CARDBOARD;;7711426421I;
318;1140;950;640;        181.500;CARDBOARD;;8200213277I;
319;1140;950;640;        181.500;CARDBOARD;;8200213278I;
320;1140;950;640;        181.500;CARDBOARD;;8200213278I;
321;1450;1140;640;        223.720;CARDBOARD;;8200250991I;
322;1200;1000;750;         91.000;WOOD;;8200368730I;
323;1200;1000;750;         91.000;WOOD;;8200368730I;
324;1200;1000;1050;         84.000;WOOD;;8200372692I;
325;1200;1000;1050;         84.000;WOOD;;8200372693I;
326;1200;1000;1050;        102.000;WOOD;;8200411278I;
327;1140;950;850;        290.000;CARDBOARD;;8200605732I;
328;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
329;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
330;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
331;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
332;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
333;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
334;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
335;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
336;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
337;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
338;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
339;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
340;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
341;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
342;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
343;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
344;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
345;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
346;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
347;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
348;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
349;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
350;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
351;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
352;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
353;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
354;1450;1140;640;        228.700;CARDBOARD;;8200771506I;
355;2270;1170;1270;        435.320;METAL;LENGTHWISE;8200419592I;
356;2270;1170;1270;        925.730;METAL;LENGTHWISE;8200419592I;
357;2270;1170;1270;        688.360;METAL;LENGTHWISE;8200419592I;
358;1450;1140;740;        223.500;CARDBOARD;;8200419592I;
