item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
168;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
169;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
170;2280;1470;990;       1125.000;METAL;;8201254199R;
171;2280;1470;990;       1125.000;METAL;;8201254199R;
172;2280;1470;990;       1125.000;METAL;;8201254199R;
173;2280;1470;990;       1125.000;METAL;;8201254199R;
174;2280;1470;990;       1125.000;METAL;;8201254199R;
175;2280;1470;990;       1125.000;METAL;;8201254199R;
176;2270;1170;1270;       1667.086;METAL;;7700838358R;
177;2270;1170;1270;       2057.418;METAL;;7700838358R;
178;2280;1470;990;       1178.400;METAL;;100015425RR;
179;2280;1470;990;       1178.400;METAL;;100015425RR;
180;2280;1470;990;       1178.400;METAL;;100015425RR;
181;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
182;1180;1140;1090;        521.000;METAL;;208024827RR;
183;1180;1140;1090;        521.000;METAL;;208024827RR;
184;1740;1140;850;        111.000;CARDBOARD;;349011155RR;
185;1450;1140;850;        203.000;CARDBOARD;;488104415RR;
186;1140;950;850;        157.840;CARDBOARD;;769246051RR;
187;1140;950;850;        156.580;CARDBOARD;;808321867RR;
188;2700;1140;1462;        352.800;WOOD;;8200035764R;
189;2700;1140;1462;        352.800;WOOD;;8200035765R;
190;1850;1140;1250;        158.396;WOOD;;8200082359R;
191;1200;1000;1050;         89.840;WOOD;;8200098752R;
192;1140;950;850;         80.000;CARDBOARD;;8200343476R;
193;1450;1140;640;        486.400;CARDBOARD;;8200550980R;
194;1140;950;850;         70.800;CARDBOARD;;8200686355R;
195;1140;950;850;        109.200;CARDBOARD;;8200732310R;
196;1140;950;640;        121.850;CARDBOARD;;8200734582R;
197;1140;950;850;         55.200;CARDBOARD;;8200896012R;
198;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
199;2280;1470;990;       1169.400;METAL;;8201226251R;
200;1140;950;850;        164.160;CARDBOARD;;908300023RR;
201;1140;950;850;        654.000;CARDBOARD;;926000097RR;
202;2270;1170;1270;       1905.976;METAL;;7703002731R;
203;2270;1170;1270;       1973.637;METAL;;7703002731R;
204;2280;1470;990;       1178.400;METAL;;100015425RR;
205;2280;1470;990;       1178.400;METAL;;100015425RR;
206;2280;1470;990;       1178.400;METAL;;100015425RR;
207;1200;1000;1050;        234.000;WOOD;;172024388RR;
208;1140;950;850;        620.400;CARDBOARD;;400113411RR;
209;1140;950;850;        788.640;CARDBOARD;;402020009RR;
210;1200;1000;600;        596.128;CARDBOARD;;410602314RR;
211;1140;950;850;        173.280;CARDBOARD;;472105674RR;
212;1450;1140;640;        158.920;CARDBOARD;;488102002RR;
213;1450;1140;640;        158.920;CARDBOARD;;488102002RR;
214;1450;1140;850;        203.000;CARDBOARD;;488104415RR;
215;1450;1140;850;        203.000;CARDBOARD;;488104415RR;
216;1450;1140;850;        196.000;CARDBOARD;;490013367RR;
217;1140;950;850;        601.920;CARDBOARD;;544032307RR;
218;1140;950;640;        318.650;CARDBOARD;;550209436RR;
219;1140;950;850;        157.840;CARDBOARD;;769230024RR;
220;1140;950;850;        157.840;CARDBOARD;;769246051RR;
221;1140;950;850;         51.707;CARDBOARD;;7700435039R;
222;1200;1000;750;         85.000;WOOD;;7700795347R;
223;1200;1000;750;        390.400;WOOD;;804305879RR;
224;1140;950;850;        156.580;CARDBOARD;;808321867RR;
225;1850;1140;1250;        158.396;WOOD;;8200082359R;
226;1850;1140;1250;        158.396;WOOD;;8200082359R;
227;1200;1000;1050;         89.840;WOOD;;8200098752R;
228;1200;1000;1050;         89.840;WOOD;;8200098753R;
229;1140;950;850;         80.000;CARDBOARD;;8200343476R;
230;1450;1140;640;        486.400;CARDBOARD;;8200550980R;
231;1140;950;850;         70.800;CARDBOARD;;8200686355R;
232;1480;1140;860;        806.320;METAL;;8200708061R;
233;2280;1470;990;       1169.400;METAL;;8201226251R;
234;1140;950;850;        164.160;CARDBOARD;;908300023RR;
235;1140;950;850;        654.000;CARDBOARD;;926000097RR;
236;2270;1170;1270;       1820.086;METAL;;7703002721R;
237;2270;1170;1270;       1353.731;METAL;;7703002721R;
238;2270;1170;1090;       1818.895;CARDBOARD;;7703002721R;
239;2280;1470;990;       1178.400;METAL;;100015425RR;
240;1450;1140;850;         67.840;CARDBOARD;;165556262RR;
241;1180;1140;1090;        521.000;METAL;;208024827RR;
242;1200;1000;1145;        107.600;CARDBOARD;;255522215RR;
243;1140;950;640;         77.120;CARDBOARD;;287800376RR;
244;1140;950;640;         90.800;CARDBOARD;;306107623RR;
245;1200;1000;1045;         94.000;CARDBOARD;;7700413964R;
246;1200;1000;750;        308.200;WOOD;;8200025937R;
247;1480;1140;860;       1374.550;METAL;;8200409389R;
248;2270;1170;1270;        228.200;METAL;;8200684159R;
249;1480;1140;860;        666.989;METAL;;8200708056R;
250;1480;1140;860;        680.992;METAL;;8200708057R;
251;1480;1140;860;        641.517;METAL;;8200708059R;
252;1480;1140;860;        806.320;METAL;;8200708061R;
253;1450;1140;850;        175.000;CARDBOARD;;8200760429R;
254;1140;950;740;        417.000;CARDBOARD;;8200810621R;
255;1450;1140;850;        546.550;CARDBOARD;;8200840770R;
256;1140;950;850;         55.200;CARDBOARD;;8200896012R;
257;1140;950;850;         55.200;CARDBOARD;;8200896012R;
258;1200;1000;545;         97.000;CARDBOARD;;8201068828R;
259;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
260;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
261;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
262;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
263;2280;1470;990;       1169.400;METAL;;8201226251R;
264;2280;1470;990;       1125.000;METAL;;8201254199R;
265;2280;1470;990;       1125.000;METAL;;8201254199R;
266;2280;1470;990;       1125.000;METAL;;8201254199R;
267;2280;1470;990;       1125.000;METAL;;8201254199R;
268;1140;950;850;        164.160;CARDBOARD;;908300023RR;
269;2280;1470;990;       1178.400;METAL;;100015425RR;
270;2280;1470;990;       1178.400;METAL;;100015425RR;
271;2280;1470;990;       1178.400;METAL;;100015425RR;
272;2280;1470;990;       1178.400;METAL;;100015425RR;
273;1200;1200;745;        377.600;CARDBOARD;;117507271RR;
274;1180;1140;860;        194.450;METAL;;172216856RR;
275;1200;1000;750;        193.000;WOOD;;237102035RR;
276;1740;1140;850;        111.000;CARDBOARD;;349011155RR;
277;2200;1170;950;        655.480;CARDBOARD;;370002820RR;
278;1140;950;850;        788.640;CARDBOARD;;402020009RR;
279;1200;1000;600;        596.128;CARDBOARD;;410602314RR;
280;1140;950;850;        173.280;CARDBOARD;;472105674RR;
281;1140;950;850;        440.500;CARDBOARD;;476604621RR;
282;1450;1140;640;         53.620;CARDBOARD;;7700410608R;
283;1450;1140;640;         47.890;CARDBOARD;;7700410609R;
284;1200;1000;750;         85.000;WOOD;;7700795347R;
285;1200;1000;1050;        156.900;WOOD;;7700831456R;
286;1200;1000;345;        130.520;CARDBOARD;;7700842857R;
287;1140;950;850;         94.500;CARDBOARD;;7701695154R;
288;1180;1140;660;        360.900;METAL;;7701707312R;
289;2700;1140;1462;        352.800;WOOD;;8200035764R;
290;2700;1140;1462;        352.800;WOOD;;8200035765R;
291;1200;1000;1050;         89.840;WOOD;;8200098752R;
292;1200;1000;1050;         89.840;WOOD;;8200098753R;
293;1140;950;850;        427.560;CARDBOARD;;8200204600R;
294;1450;1140;640;        486.400;CARDBOARD;;8200550980R;
295;1140;950;850;        109.200;CARDBOARD;;8200732310R;
296;1200;1000;745;        205.000;CARDBOARD;;8200856659R;
297;2280;1470;990;       1178.400;METAL;;100015425RR;
298;2280;1470;990;       1178.400;METAL;;100015425RR;
299;2280;1470;990;       1178.400;METAL;;100015425RR;
300;2280;1470;990;       1178.400;METAL;;100015425RR;
301;1140;950;850;        173.280;CARDBOARD;;472105674RR;
302;1450;1140;640;        158.920;CARDBOARD;;488102002RR;
303;1450;1140;850;        196.000;CARDBOARD;;490013367RR;
304;1450;1140;850;        196.000;CARDBOARD;;490019274RR;
305;1450;1140;850;        196.000;CARDBOARD;;490019274RR;
306;2700;1140;1462;        352.800;WOOD;;8200035764R;
307;2700;1140;1462;        352.800;WOOD;;8200035765R;
308;1140;950;850;         80.000;CARDBOARD;;8200343476R;
309;1140;950;850;         80.000;CARDBOARD;;8200343476R;
310;1140;950;850;         80.000;CARDBOARD;;8200343476R;
311;1450;1140;850;        175.000;CARDBOARD;;8200760429R;
312;1140;950;740;        417.000;CARDBOARD;;8200810621R;
313;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
314;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
315;1450;1140;640;        415.000;CARDBOARD;;8201141294R;
316;2280;1470;990;       1125.000;METAL;;8201254199R;
317;2280;1470;990;       1125.000;METAL;;8201254199R;
318;2280;1470;990;       1125.000;METAL;;8201254199R;
319;2280;1470;990;       1125.000;METAL;;8201254199R;
