item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
98;1200;1000;295;         72.000;CARDBOARD;;237315648RR;
99;1140;950;640;        361.640;CARDBOARD;;7700274177R;
100;1140;950;640;        361.640;CARDBOARD;;7700274177R;
101;1140;950;640;        577.475;CARDBOARD;;7701469247R;
102;1140;950;640;        577.475;CARDBOARD;;7701469247R;
103;1200;1000;750;        994.540;WOOD;;8200036888R;
104;1200;1000;420;        383.000;WOOD;;8200039867R;
105;1200;1000;420;        383.000;WOOD;;8200039867R;
106;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
107;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
108;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
109;1200;1200;745;        202.100;CARDBOARD;;8200106085R;
110;1140;950;850;        536.400;CARDBOARD;;8200156373R;
111;1140;950;850;        536.400;CARDBOARD;;8200156373R;
112;1140;950;850;        536.400;CARDBOARD;;8200156373R;
113;1140;950;850;        536.400;CARDBOARD;;8200156373R;
114;1140;950;850;        536.400;CARDBOARD;;8200156373R;
115;1140;475;640;        313.520;CARDBOARD;;8200216879R;
116;1140;475;640;        313.520;CARDBOARD;;8200216879R;
117;1140;950;640;        560.000;CARDBOARD;;8200365629R;
118;1140;950;850;        237.408;CARDBOARD;;8200487939R;
119;1140;950;850;        237.408;CARDBOARD;;8200487939R;
120;1140;950;850;        237.408;CARDBOARD;;8200487939R;
121;1140;950;850;        678.494;CARDBOARD;;8200498703R;
122;1140;950;850;        678.494;CARDBOARD;;8200498703R;
123;1140;950;850;        678.494;CARDBOARD;;8200498703R;
124;1140;950;850;        678.494;CARDBOARD;;8200498703R;
125;1140;950;850;        300.480;CARDBOARD;;8200568671R;
126;1140;950;850;        300.480;CARDBOARD;;8200568671R;
127;1140;950;850;        300.480;CARDBOARD;;8200568671R;
128;1200;1000;750;        361.600;WOOD;;8200568712R;
129;1140;475;640;        148.736;CARDBOARD;;8200573238R;
130;1140;475;640;        148.736;CARDBOARD;;8200573238R;
131;1140;475;640;        148.736;CARDBOARD;;8200573238R;
132;1140;950;850;        696.000;CARDBOARD;;8200664673R;
133;1200;1000;1050;        237.900;WOOD;;8200692605R;
134;1200;1000;750;        440.800;WOOD;;8200758088R;
135;1140;950;850;        842.688;CARDBOARD;;8200900052R;
136;1140;950;850;        842.688;CARDBOARD;;8200934762R;
137;1140;950;850;        842.688;CARDBOARD;;8200934762R;
138;1140;950;850;        842.688;CARDBOARD;;8200934762R;
139;1200;900;730;        273.880;WOOD;;8200952316R;
140;1740;1140;1250;        872.010;CARDBOARD;;8200132254R;
141;2270;1170;1270;       1549.686;METAL;;224015826RR;
142;1140;950;640;        318.190;CARDBOARD;;224015826RR;
143;2270;1170;1270;       1338.566;METAL;;224015826RR;
144;1140;950;640;        543.350;CARDBOARD;;123033245RR;
145;1140;950;640;        577.475;CARDBOARD;;7701469247R;
146;1200;1000;750;        994.540;WOOD;;8200036888R;
147;1200;1000;420;        383.000;WOOD;;8200039867R;
148;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
149;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
150;1140;950;850;        536.400;CARDBOARD;;8200156373R;
151;1140;950;850;        536.400;CARDBOARD;;8200156373R;
152;1140;950;850;        536.400;CARDBOARD;;8200156373R;
153;1140;950;850;        536.400;CARDBOARD;;8200156373R;
154;1140;950;850;        536.400;CARDBOARD;;8200156373R;
155;1140;950;850;        536.400;CARDBOARD;;8200156373R;
156;1140;950;850;        536.400;CARDBOARD;;8200156373R;
157;1200;1000;1340;        134.000;WOOD;;8200238932R;
158;1200;1000;1340;        134.000;WOOD;;8200238932R;
159;1200;1000;1340;        134.000;WOOD;;8200238932R;
160;1200;1000;1340;        134.000;WOOD;;8200238932R;
161;1140;950;640;        552.560;CARDBOARD;;8200392683R;
162;1140;950;850;        678.494;CARDBOARD;;8200498703R;
163;1140;950;850;        678.494;CARDBOARD;;8200498703R;
164;1140;950;850;        678.494;CARDBOARD;;8200498703R;
165;1140;950;850;        678.494;CARDBOARD;;8200498703R;
166;1140;950;850;        678.494;CARDBOARD;;8200498703R;
167;1140;950;850;        678.494;CARDBOARD;;8200498703R;
168;1140;950;850;        678.494;CARDBOARD;;8200498703R;
169;1140;950;850;        678.494;CARDBOARD;;8200498703R;
170;1140;950;850;        678.494;CARDBOARD;;8200498703R;
171;1140;950;850;        678.494;CARDBOARD;;8200498703R;
172;1140;950;850;        678.494;CARDBOARD;;8200498703R;
173;1140;950;850;        678.494;CARDBOARD;;8200498703R;
174;1140;950;850;        678.494;CARDBOARD;;8200498703R;
175;1140;950;850;        300.480;CARDBOARD;;8200568671R;
176;1140;950;850;        300.480;CARDBOARD;;8200568671R;
177;1140;950;850;        300.480;CARDBOARD;;8200568671R;
178;1140;950;850;        696.000;CARDBOARD;;8200664673R;
179;1140;950;850;        696.000;CARDBOARD;;8200664673R;
180;1140;950;850;        696.000;CARDBOARD;;8200664673R;
181;1200;1000;1050;        138.000;WOOD;;8200730798R;
182;1200;1000;750;        440.800;WOOD;;8200758088R;
183;1200;1000;1050;        210.000;WOOD;;8200820554R;
184;1140;950;850;        842.688;CARDBOARD;;8200934762R;
185;1140;950;850;        842.688;CARDBOARD;;8200934762R;
186;1200;1000;750;        153.800;WOOD;;8200943801R;
187;1200;1000;750;        153.800;WOOD;;8200943801R;
188;1200;900;730;        314.920;WOOD;;8200952315R;
189;1140;950;850;        120.000;CARDBOARD;;8201190679R;
190;1140;950;850;        120.000;CARDBOARD;;8201190679R;
191;1140;950;850;        120.000;CARDBOARD;;8201190679R;
192;1140;950;850;        120.000;CARDBOARD;;8201190679R;
193;1140;950;850;        120.000;CARDBOARD;;8201190679R;
194;1140;950;850;        120.000;CARDBOARD;;8201190679R;
195;1140;950;850;        120.000;CARDBOARD;;8201190679R;
196;1140;950;850;        120.000;CARDBOARD;;8201190679R;
197;1140;950;850;        120.000;CARDBOARD;;8201190679R;
198;1140;950;850;        120.000;CARDBOARD;;8201190679R;
199;1140;950;850;        120.000;CARDBOARD;;8201190679R;
200;1140;950;640;        543.350;CARDBOARD;;123033245RR;
201;1140;950;850;        592.000;CARDBOARD;;130200555RR;
202;1180;1140;860;        136.000;METAL;;135000849RR;
203;1180;1140;860;        136.000;METAL;;135000849RR;
204;1180;1140;860;        136.000;METAL;;135000849RR;
205;1200;1200;745;        170.600;CARDBOARD;;161192787RR;
206;1200;1200;745;        170.600;CARDBOARD;;161192787RR;
207;1200;1000;750;        644.200;WOOD;;7700739336R;
208;1140;950;640;        577.475;CARDBOARD;;7701469247R;
209;1140;950;640;        577.475;CARDBOARD;;7701469247R;
210;1200;1000;750;        994.540;WOOD;;8200036888R;
211;1200;1000;420;        383.000;WOOD;;8200039867R;
212;1200;1000;420;        383.000;WOOD;;8200039867R;
213;1200;1000;420;        383.000;WOOD;;8200039867R;
214;1740;1140;1250;        411.600;CARDBOARD;;8200062945R;
215;1740;1140;1250;        421.200;CARDBOARD;;8200114807R;
216;1140;950;850;        536.400;CARDBOARD;;8200156373R;
217;1140;950;850;        536.400;CARDBOARD;;8200156373R;
218;1140;950;850;        536.400;CARDBOARD;;8200156373R;
219;1140;950;850;        536.400;CARDBOARD;;8200156373R;
220;1140;950;850;        536.400;CARDBOARD;;8200156373R;
221;1200;1000;1340;        134.000;WOOD;;8200238932R;
222;1200;1000;1340;        134.000;WOOD;;8200238932R;
223;1200;1000;1340;        134.000;WOOD;;8200238932R;
224;1200;1000;1340;        134.000;WOOD;;8200238932R;
225;1140;950;640;        560.000;CARDBOARD;;8200365629R;
226;1140;950;640;        560.000;CARDBOARD;;8200365629R;
227;1140;950;640;        560.000;CARDBOARD;;8200365629R;
228;1140;950;850;        237.408;CARDBOARD;;8200487939R;
229;1140;950;850;        237.408;CARDBOARD;;8200487939R;
230;1140;950;850;        237.408;CARDBOARD;;8200487939R;
231;1140;950;850;        237.408;CARDBOARD;;8200487939R;
232;1140;950;850;        237.408;CARDBOARD;;8200487939R;
233;1140;950;850;        237.408;CARDBOARD;;8200487939R;
234;1140;950;850;        237.408;CARDBOARD;;8200487939R;
235;1140;950;850;        237.408;CARDBOARD;;8200487939R;
236;1140;950;850;        678.494;CARDBOARD;;8200498703R;
237;1140;950;850;        678.494;CARDBOARD;;8200498703R;
238;1140;950;850;        678.494;CARDBOARD;;8200498703R;
239;1140;950;850;        678.494;CARDBOARD;;8200498703R;
240;1140;950;850;        678.494;CARDBOARD;;8200498703R;
241;1140;950;850;        300.480;CARDBOARD;;8200568671R;
242;1140;950;850;        300.480;CARDBOARD;;8200568671R;
243;1140;950;850;        300.480;CARDBOARD;;8200568671R;
244;1140;950;850;        300.480;CARDBOARD;;8200568671R;
245;1200;1000;750;        361.600;WOOD;;8200568712R;
246;1140;950;850;        696.000;CARDBOARD;;8200664673R;
247;1200;1000;1050;        138.000;WOOD;;8200730798R;
248;1200;1000;750;        129.000;WOOD;;8200902795R;
249;1140;950;850;        842.688;CARDBOARD;;8200934762R;
250;1140;950;850;        842.688;CARDBOARD;;8200934762R;
251;1140;950;850;        842.688;CARDBOARD;;8200934762R;
252;1140;950;850;        842.688;CARDBOARD;;8200934762R;
253;1200;1000;750;        153.800;WOOD;;8200943801R;
254;1140;950;850;        120.000;CARDBOARD;;8201190679R;
255;1140;950;850;        120.000;CARDBOARD;;8201190679R;
256;1140;950;850;        120.000;CARDBOARD;;8201190679R;
257;1140;950;850;        120.000;CARDBOARD;;8201190679R;
258;1140;950;850;        120.000;CARDBOARD;;8201190679R;
