item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
229;1140;950;850;        456.000;CARDBOARD;;732332147RT;
230;1140;950;850;        456.000;CARDBOARD;;732332147RT;
231;1140;950;640;        443.000;CARDBOARD;;732569268RT;
232;1140;950;640;        443.000;CARDBOARD;;732569268RT;
233;1140;950;640;        231.200;CARDBOARD;;743547961RT;
234;1140;950;640;        231.200;CARDBOARD;;743547961RT;
235;1140;950;640;        231.200;CARDBOARD;;743547961RT;
236;1140;950;640;        231.200;CARDBOARD;;743547961RT;
237;1140;475;640;        104.000;CARDBOARD;WIDTHWISE;745613055RT;
238;1140;475;640;        158.000;CARDBOARD;WIDTHWISE;765989734RT;
239;1140;950;640;        431.840;CARDBOARD;;781407643RT;
240;1140;950;640;        431.840;CARDBOARD;;781407643RT;
241;1140;950;640;        431.840;CARDBOARD;;781411708RT;
242;1140;950;640;        431.840;CARDBOARD;;781411708RT;
243;1140;950;850;         72.000;CARDBOARD;;794206138RT;
244;1140;950;850;         72.000;CARDBOARD;;794206138RT;
245;1140;950;850;         72.000;CARDBOARD;;794206138RT;
246;1140;950;850;         72.000;CARDBOARD;;794206138RT;
247;1140;950;850;         72.000;CARDBOARD;;794206138RT;
248;1140;950;850;         72.000;CARDBOARD;;794206138RT;
249;1140;950;850;         72.000;CARDBOARD;;794206138RT;
250;1140;950;850;         72.000;CARDBOARD;;794206138RT;
251;1140;950;850;         72.000;CARDBOARD;;794206138RT;
252;1140;950;850;        176.100;CARDBOARD;;807209299RT;
253;1140;950;850;        176.100;CARDBOARD;;807209299RT;
254;1140;950;850;        176.100;CARDBOARD;;807209299RT;
255;1140;950;850;        176.100;CARDBOARD;;807209299RT;
256;1140;950;850;        176.100;CARDBOARD;;807213282RT;
257;1140;475;640;         22.400;CARDBOARD;WIDTHWISE;8200684159T;
258;1140;950;850;        157.750;CARDBOARD;;8200869036T;
259;1140;950;850;        104.000;CARDBOARD;;827202131RT;
260;1140;950;850;        182.400;CARDBOARD;;827206057RT;
261;1140;950;850;        182.400;CARDBOARD;;827211031RT;
262;1480;1140;860;        211.000;METAL;;484006206RT;
263;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
264;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
265;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
266;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
267;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
268;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
269;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
270;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
271;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
272;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
273;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
274;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
275;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
276;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
277;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
278;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
279;1815;1140;850;         48.240;CARDBOARD;;620226895RT;
280;1450;1140;640;         40.660;CARDBOARD;;668114438RT;
281;1450;1140;640;         40.660;CARDBOARD;;668114438RT;
282;1740;1140;850;        637.600;CARDBOARD;;670008422RT;
283;1480;1140;860;        168.000;METAL;;681007172RT;
284;1480;1140;860;        168.000;METAL;;681007172RT;
285;1480;1140;860;        168.000;METAL;;681007172RT;
286;1480;1140;860;        168.000;METAL;;681007172RT;
287;1480;1140;860;        168.000;METAL;;681007172RT;
288;1480;1140;860;        168.000;METAL;;681007172RT;
289;1480;1140;860;        168.000;METAL;;681007172RT;
290;1480;1140;860;        168.000;METAL;;681007172RT;
291;1480;1140;860;        168.000;METAL;;681007172RT;
292;1480;1140;860;        168.000;METAL;;681007172RT;
293;1480;1140;860;        168.000;METAL;;681007172RT;
294;1480;1140;860;        168.000;METAL;;681007172RT;
295;1480;1140;860;        168.000;METAL;;681007172RT;
296;1480;1140;860;        168.000;METAL;;681007172RT;
297;1480;1140;860;        168.000;METAL;;681007172RT;
298;1480;1140;860;        168.000;METAL;;681007172RT;
299;1480;1140;860;        168.000;METAL;;681007172RT;
300;1740;1140;850;        703.000;CARDBOARD;;743701695RT;
301;1740;1140;850;        703.000;CARDBOARD;;743701695RT;
302;1740;1140;850;        703.000;CARDBOARD;;743701695RT;
303;1740;1140;850;        703.000;CARDBOARD;;743701695RT;
304;1140;950;850;        177.600;CARDBOARD;;543020964RT;
305;1140;950;850;        177.600;CARDBOARD;;543020964RT;
306;1140;950;850;        177.600;CARDBOARD;;543020964RT;
307;1140;950;850;        177.600;CARDBOARD;;543020964RT;
308;1140;950;850;        177.600;CARDBOARD;;543020964RT;
309;1140;950;850;        177.600;CARDBOARD;;543020964RT;
310;1140;950;850;        177.600;CARDBOARD;;543020964RT;
311;1140;950;850;        177.600;CARDBOARD;;543020964RT;
312;1140;950;850;        177.600;CARDBOARD;;543020964RT;
313;1140;950;850;        177.600;CARDBOARD;;543020964RT;
314;1140;950;850;        177.600;CARDBOARD;;543020964RT;
315;1140;950;850;        177.600;CARDBOARD;;543020964RT;
316;1140;950;850;        187.200;CARDBOARD;;543028938RT;
317;1140;950;850;        187.200;CARDBOARD;;543028938RT;
318;1140;950;850;        187.200;CARDBOARD;;543028938RT;
319;1140;950;850;        187.200;CARDBOARD;;543028938RT;
320;1140;950;850;        187.200;CARDBOARD;;543028938RT;
321;1140;950;850;        187.200;CARDBOARD;;543028938RT;
322;1140;950;850;        187.200;CARDBOARD;;543028938RT;
323;1140;950;850;        187.200;CARDBOARD;;543028938RT;
324;1180;1140;860;        644.000;METAL;;544H38472RT;
325;1180;1140;860;        644.000;METAL;;544H38472RT;
326;1180;1140;860;        644.000;METAL;;544H38472RT;
327;1180;1140;860;        644.000;METAL;;544H58679RT;
328;1180;1140;860;        644.000;METAL;;544H58679RT;
329;1180;1140;860;        644.000;METAL;;544H58679RT;
330;1180;1140;860;        644.000;METAL;;544H58679RT;
331;1180;1140;860;        644.000;METAL;;544H58679RT;
332;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
333;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
334;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
335;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
336;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
337;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
338;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
339;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
340;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
341;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
342;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
343;1740;1140;850;         82.200;CARDBOARD;;555821506RT;
344;1140;950;850;        431.040;CARDBOARD;;562101932RT;
345;1140;950;850;        459.200;CARDBOARD;;562102464RT;
346;1140;950;850;        459.200;CARDBOARD;;562102464RT;
347;1140;950;850;        433.600;CARDBOARD;;562107865RT;
348;1140;950;850;        433.600;CARDBOARD;;562107865RT;
349;1140;950;850;        692.000;CARDBOARD;;562285101RT;
350;1140;950;850;        692.000;CARDBOARD;;562285101RT;
351;1140;950;850;        692.000;CARDBOARD;;562285101RT;
352;1140;950;850;        692.000;CARDBOARD;;562285101RT;
353;1140;950;850;        804.000;CARDBOARD;;562286955RT;
354;1140;950;850;        804.000;CARDBOARD;;562286955RT;
355;1140;950;850;        804.000;CARDBOARD;;562286955RT;
356;1180;1140;660;       1264.500;METAL;;562309477RT;
357;1140;950;640;         48.000;CARDBOARD;;620729362RT;
358;1140;950;640;         48.000;CARDBOARD;;620729362RT;
359;1140;950;640;         48.000;CARDBOARD;;620729362RT;
360;1140;950;640;         48.000;CARDBOARD;;620729362RT;
361;1140;950;640;         48.000;CARDBOARD;;620729362RT;
362;1140;950;640;         48.000;CARDBOARD;;620729362RT;
363;1140;950;640;         48.000;CARDBOARD;;620729362RT;
364;1140;475;640;        336.560;CARDBOARD;WIDTHWISE;663606485RT;
365;1140;475;640;        336.560;CARDBOARD;WIDTHWISE;663606485RT;
366;1140;475;640;        336.560;CARDBOARD;WIDTHWISE;663606485RT;
367;1180;1140;860;        168.000;METAL;;144963014RT;
368;1180;1140;860;        168.000;METAL;;144963014RT;
369;1180;1140;860;        168.000;METAL;;144963014RT;
370;1180;1140;860;        168.000;METAL;;144963014RT;
371;1180;1140;860;        168.000;METAL;;144963014RT;
372;1180;1140;860;        168.000;METAL;;144963014RT;
373;1180;1140;860;        168.000;METAL;;144963014RT;
374;1180;1140;860;        203.600;METAL;;144965154RT;
375;1180;1140;860;        203.600;METAL;;144965154RT;
376;1180;1140;860;        203.600;METAL;;144965154RT;
377;1180;1140;860;        203.600;METAL;;144965154RT;
378;1180;1140;860;        203.600;METAL;;144965154RT;
379;1180;1140;860;        203.600;METAL;;144965154RT;
380;1180;1140;860;        203.600;METAL;;144965154RT;
381;1180;1140;860;        203.600;METAL;;144965154RT;
382;1180;1140;860;        203.600;METAL;;144966051RT;
383;1180;1140;860;        150.880;METAL;;214100078RT;
384;1180;1140;860;        150.880;METAL;;214100078RT;
385;1180;1140;860;        150.880;METAL;;214100078RT;
386;1180;1140;860;        150.880;METAL;;214100078RT;
387;1180;1140;860;        150.880;METAL;;214100078RT;
388;1180;1140;860;        150.880;METAL;;214100078RT;
389;1180;1140;860;        150.880;METAL;;214100078RT;
390;1180;1140;860;        150.880;METAL;;214100078RT;
391;1180;1140;860;        150.880;METAL;;214100078RT;
392;1180;1140;860;        150.880;METAL;;214100078RT;
393;1180;1140;860;        150.880;METAL;;214100078RT;
394;1180;1140;860;        150.880;METAL;;214100078RT;
395;1180;1140;860;        150.880;METAL;;214100078RT;
396;1180;1140;860;        150.880;METAL;;214100078RT;
397;1180;1140;860;        161.600;METAL;;265506669RT;
398;1180;1140;860;        161.600;METAL;;265506669RT;
399;1180;1140;860;        161.600;METAL;;265506669RT;
400;1180;1140;860;        147.200;METAL;;265550577RT;
401;1180;1140;860;        147.200;METAL;;265550577RT;
402;1180;1140;860;        147.200;METAL;;265550577RT;
403;1180;1140;860;        147.200;METAL;;265550577RT;
404;1180;1140;860;        147.200;METAL;;265550577RT;
405;1180;1140;860;        147.200;METAL;;265550577RT;
406;1180;1140;860;        147.200;METAL;;265550577RT;
407;1180;1140;860;        147.200;METAL;;265550577RT;
408;1180;1140;860;        161.600;METAL;;265554085RT;
409;1180;1140;860;        161.600;METAL;;265554085RT;
410;1180;1140;860;        161.600;METAL;;265554085RT;
411;1180;1140;860;        644.000;METAL;;544H38472RT;
412;1180;1140;860;        644.000;METAL;;544H38472RT;
413;1180;1140;860;        644.000;METAL;;544H38472RT;
414;1180;1140;860;        644.000;METAL;;544H58679RT;
415;1180;1140;860;        644.000;METAL;;544H58679RT;
416;1180;1140;860;        644.000;METAL;;544H58679RT;
417;1180;1140;660;       1264.500;METAL;;562309477RT;
418;1180;1140;660;       1264.500;METAL;;562309477RT;
419;1180;1140;860;        160.000;METAL;;7700793841T;
420;1180;1140;860;        160.000;METAL;;7700793841T;
421;1180;1140;860;        160.000;METAL;;7700793841T;
422;1180;1140;860;        160.000;METAL;;7700793841T;
423;1180;1140;660;        454.800;METAL;;801192401RT;
424;1180;1140;660;        454.800;METAL;;801279428RT;
425;1180;1140;660;        759.600;METAL;;801B07832RT;
426;1180;1140;660;        377.000;METAL;;8200624734T;
427;1140;475;640;        574.000;CARDBOARD;WIDTHWISE;781715055RT;
428;1140;475;640;        574.000;CARDBOARD;WIDTHWISE;781717369RT;
429;1140;950;850;         72.000;CARDBOARD;;794206138RT;
430;1140;950;850;         72.000;CARDBOARD;;794206138RT;
431;1140;950;850;         72.000;CARDBOARD;;794206138RT;
432;1140;950;850;         72.000;CARDBOARD;;794206138RT;
433;1140;950;850;         72.000;CARDBOARD;;794206138RT;
434;1140;950;850;         72.000;CARDBOARD;;794206138RT;
435;1140;950;850;         72.000;CARDBOARD;;794206138RT;
436;1140;950;850;         72.000;CARDBOARD;;794206138RT;
437;1140;950;850;         72.000;CARDBOARD;;794206138RT;
438;1140;950;850;         72.000;CARDBOARD;;794206138RT;
439;1140;950;850;         72.000;CARDBOARD;;794206138RT;
440;1140;950;850;         72.000;CARDBOARD;;794206138RT;
441;1140;950;850;         72.000;CARDBOARD;;794206138RT;
442;1140;950;850;         72.000;CARDBOARD;;794206138RT;
443;1140;950;850;         72.000;CARDBOARD;;794206138RT;
444;1140;950;850;         72.000;CARDBOARD;;794206138RT;
445;1140;950;850;         72.000;CARDBOARD;;794206138RT;
446;1140;950;850;         72.000;CARDBOARD;;794206138RT;
447;1140;950;850;         72.000;CARDBOARD;;794206138RT;
448;1140;475;640;        296.000;CARDBOARD;WIDTHWISE;799124220RT;
449;1140;475;640;        296.000;CARDBOARD;WIDTHWISE;799124220RT;
450;1450;1140;640;        205.000;CARDBOARD;;799223695RT;
451;1450;1140;640;        205.000;CARDBOARD;;799223695RT;
452;1450;1140;640;        205.000;CARDBOARD;;799223695RT;
453;1450;1140;640;        205.000;CARDBOARD;;799224204RT;
454;1450;1140;640;        205.000;CARDBOARD;;799224204RT;
