item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
85;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
86;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
87;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
88;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
89;1180;1140;660;        118.800;METAL;;8200735038D;
90;1180;1140;660;        118.800;METAL;;8200735038D;
91;1180;1140;660;        118.800;METAL;;8200735038D;
92;1140;950;850;         92.400;CARDBOARD;;8200800402D;
93;1140;950;850;         92.400;CARDBOARD;;8200800404D;
94;1140;950;850;         79.200;CARDBOARD;;8200805326D;
95;1140;950;850;         79.200;CARDBOARD;;8200805326D;
96;1140;950;850;         79.200;CARDBOARD;;8200805333D;
97;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
98;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
99;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
100;1450;1140;640;         97.000;CARDBOARD;;963014780RD;
101;1140;950;740;        400.450;CARDBOARD;;8200752209D;
102;2270;1170;1270;        986.000;METAL;;100014401RD;
103;2270;1170;1270;        986.000;METAL;;100014401RD;
104;2270;1170;1270;        986.000;METAL;;100014401RD;
105;2270;1170;1270;        986.000;METAL;;100014401RD;
106;2270;1170;1270;        986.000;METAL;;100014401RD;
107;2270;1170;1270;        986.000;METAL;;100014401RD;
108;2270;1170;1270;        986.000;METAL;;100014401RD;
109;2270;1170;1270;        986.000;METAL;;100014401RD;
110;2270;1170;1270;        986.000;METAL;;100014401RD;
111;2270;1170;1270;        986.000;METAL;;100014401RD;
112;2280;1170;1250;        900.000;WOOD;;100016431RD;
113;2280;1170;1250;        900.000;WOOD;;100016431RD;
114;2280;1170;1250;        900.000;WOOD;;100016431RD;
115;2280;1170;1250;        900.000;WOOD;;100016431RD;
116;2280;1170;1250;        900.000;WOOD;;100016431RD;
117;1140;950;850;         67.200;CARDBOARD;;260107592RD;
118;1140;950;850;         67.200;CARDBOARD;;260107592RD;
119;1140;950;850;         67.200;CARDBOARD;;260107592RD;
120;1140;950;850;         67.200;CARDBOARD;;260107592RD;
121;2280;1140;640;        570.600;WOOD;;8200860078D;
122;1450;1140;640;         97.000;CARDBOARD;;963028587RD;
123;1140;950;850;        823.680;CARDBOARD;;432003429RD;
124;1140;950;850;        823.680;CARDBOARD;;432003429RD;
125;1140;950;850;        823.680;CARDBOARD;;432003429RD;
126;1740;1140;850;        104.920;CARDBOARD;;638402115RD;
127;1450;1140;640;        235.000;CARDBOARD;;765161009RD;
128;1450;1140;640;        233.600;CARDBOARD;;765179197RD;
129;1450;1140;640;        233.600;CARDBOARD;;765179197RD;
130;1140;950;850;        153.480;CARDBOARD;;803315826RD;
131;1140;950;850;        411.040;CARDBOARD;;8200204600D;
132;1140;950;640;        443.500;CARDBOARD;;8200212787D;
133;1140;950;850;        252.000;CARDBOARD;;8200214451D;
134;1450;1140;640;        223.720;CARDBOARD;;8200250991D;
135;1450;1140;640;        223.720;CARDBOARD;;8200250991D;
136;1140;950;640;        402.500;CARDBOARD;;8200295114D;
137;1140;950;640;        368.750;CARDBOARD;;8200295116D;
138;1140;950;850;        515.400;CARDBOARD;;8200315254D;
139;1140;950;850;        596.000;CARDBOARD;;8200383178D;
140;1450;1140;640;        566.200;CARDBOARD;;8200383180D;
141;1450;1140;850;         90.000;CARDBOARD;LENGTHWISE;8200409045D;
142;1140;950;640;        300.000;CARDBOARD;;8200415004D;
143;1450;1140;640;        389.000;CARDBOARD;;8200574964D;
144;1740;1140;850;        115.480;CARDBOARD;;8200595794D;
145;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
146;1140;475;640;        258.400;CARDBOARD;WIDTHWISE;8200694318D;
147;1140;475;640;        258.400;CARDBOARD;WIDTHWISE;8200694321D;
148;1740;1140;850;         93.400;CARDBOARD;;8200720244D;
149;1740;1140;850;         93.400;CARDBOARD;;8200720248D;
150;1140;475;640;        136.850;CARDBOARD;WIDTHWISE;8200726773D;
151;1180;1140;660;        118.800;METAL;;8200735038D;
152;1180;1140;660;        118.800;METAL;;8200735038D;
153;1450;1140;640;        273.640;CARDBOARD;;8200751640D;
154;1450;1140;640;        273.640;CARDBOARD;;8200751644D;
155;1140;475;640;        203.200;CARDBOARD;WIDTHWISE;8200804315D;
156;1140;475;640;        203.200;CARDBOARD;WIDTHWISE;8200804315D;
157;1140;950;640;        954.400;CARDBOARD;;8200841898D;
158;1180;1140;860;        397.760;METAL;;8200849813D;
159;2280;1140;640;        570.600;WOOD;;8200860078D;
160;2280;1140;640;        570.600;WOOD;;8200860078D;
161;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
162;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
163;1140;950;640;        180.000;CARDBOARD;;8200930544D;
164;1200;800;1140;        131.800;CARDBOARD;;924802185RD;
165;2270;1170;1270;       1551.370;METAL;WIDTHWISE;8200322086D;
166;2270;1170;1270;       1316.530;METAL;WIDTHWISE;8200322086D;
167;2270;1170;1270;        803.320;METAL;WIDTHWISE;8200322086D;
168;2270;1170;1270;        986.000;METAL;;100014401RD;
169;2270;1170;1270;        986.000;METAL;;100014401RD;
170;2270;1170;1270;        986.000;METAL;;100014401RD;
171;2270;1170;1270;        986.000;METAL;;100014401RD;
172;1140;950;850;        823.680;CARDBOARD;;432003429RD;
173;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
174;1450;1140;850;        173.800;CARDBOARD;LENGTHWISE;648604163RD;
175;1450;1140;850;        356.100;CARDBOARD;LENGTHWISE;751331465RD;
176;1140;950;640;        578.000;CARDBOARD;;758903726RD;
177;1140;950;850;        153.480;CARDBOARD;;803300473RD;
178;1140;950;850;        153.480;CARDBOARD;;803315826RD;
179;1140;950;850;        411.040;CARDBOARD;;8200204600D;
180;2280;1140;640;        405.000;WOOD;;8200508511D;
181;2280;1140;640;        405.000;WOOD;;8200508511D;
182;2280;1140;640;        405.000;WOOD;;8200508511D;
183;2280;1140;640;        405.000;WOOD;;8200508511D;
184;1140;475;640;        878.000;CARDBOARD;WIDTHWISE;8200570887D;
185;1740;1140;850;        115.480;CARDBOARD;;8200595794D;
186;1740;1140;850;        115.480;CARDBOARD;;8200595794D;
187;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
188;1140;950;640;        346.400;CARDBOARD;;8200630665D;
189;1450;1140;850;        100.520;CARDBOARD;LENGTHWISE;8200638582D;
190;1200;1000;1050;         64.800;WOOD;;8200694498D;
191;1140;475;640;        136.850;CARDBOARD;WIDTHWISE;8200726773D;
192;1180;1140;660;        118.800;METAL;;8200735038D;
193;1180;1140;660;        118.800;METAL;;8200735038D;
194;1140;950;850;         79.200;CARDBOARD;;8200805326D;
195;1180;1140;860;        397.760;METAL;;8200849813D;
196;1140;950;850;        450.000;CARDBOARD;;8200871591D;
197;1140;950;850;        162.600;CARDBOARD;;8200889351D;
198;1140;950;850;        162.600;CARDBOARD;;8200889819D;
199;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
200;1740;1140;850;        692.050;CARDBOARD;;8200738270D;
201;1140;950;850;        594.400;CARDBOARD;;402008719RD;
202;1140;950;850;        823.680;CARDBOARD;;432000505RD;
203;1140;950;850;        823.680;CARDBOARD;;432003429RD;
204;1140;950;850;        823.680;CARDBOARD;;432003429RD;
205;1140;950;850;        823.680;CARDBOARD;;432003429RD;
206;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
207;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
208;1740;1140;850;        104.920;CARDBOARD;;638402115RD;
209;1450;1140;850;        173.800;CARDBOARD;LENGTHWISE;648604163RD;
210;1740;1140;850;        745.000;CARDBOARD;;743709613RD;
211;1740;1140;850;        319.000;CARDBOARD;;751322126RD;
212;1450;1140;850;        356.100;CARDBOARD;LENGTHWISE;751331465RD;
213;1140;950;640;        578.000;CARDBOARD;;758903726RD;
214;1450;1140;640;        235.000;CARDBOARD;;765161009RD;
215;1450;1140;640;        233.600;CARDBOARD;;765179197RD;
216;1450;1140;640;        389.000;CARDBOARD;;8200574964D;
217;1740;1140;850;        115.480;CARDBOARD;;8200595794D;
218;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
219;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
220;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
221;1450;1140;850;        100.520;CARDBOARD;LENGTHWISE;8200638582D;
222;1450;1140;850;        100.520;CARDBOARD;LENGTHWISE;8200638582D;
223;1180;1140;660;        118.800;METAL;;8200735038D;
224;1180;1140;660;        118.800;METAL;;8200735038D;
225;1180;1140;660;        118.800;METAL;;8200735038D;
226;1180;1140;660;        118.800;METAL;;8200735038D;
227;1180;1140;660;        118.800;METAL;;8200735039D;
228;1180;1140;660;        118.800;METAL;;8200735039D;
229;1450;1140;1700;        677.400;WOOD;;8200758167D;
230;1140;950;850;         85.600;CARDBOARD;;8200765566D;
231;1140;950;850;         85.600;CARDBOARD;;8200765566D;
232;1140;950;850;         85.600;CARDBOARD;;8200765566D;
233;1200;1000;1050;         82.500;WOOD;;8200848949D;
234;1450;1140;850;        568.160;CARDBOARD;LENGTHWISE;8200883917D;
235;1450;1140;640;         97.000;CARDBOARD;;963014780RD;
236;2270;1170;1270;       1573.310;METAL;WIDTHWISE;8200212858D;
237;1740;1140;1250;        737.090;CARDBOARD;;8200212858D;
238;2270;1170;1270;        986.000;METAL;;100014401RD;
239;2270;1170;1270;        986.000;METAL;;100014401RD;
240;2270;1170;1270;        986.000;METAL;;100014401RD;
241;2270;1170;1270;        986.000;METAL;;100014401RD;
242;2270;1170;1270;        986.000;METAL;;100014401RD;
243;2270;1170;1270;        986.000;METAL;;100014401RD;
244;2280;1170;1250;        900.000;WOOD;;100016431RD;
245;2280;1170;1250;        900.000;WOOD;;100016431RD;
246;2280;1170;1250;        900.000;WOOD;;100016431RD;
247;2280;1170;1250;        900.000;WOOD;;100016431RD;
248;1180;1140;660;        142.740;METAL;;214100598RD;
249;1720;1140;1260;        192.400;CARDBOARD;;214810826RD;
250;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
251;1140;475;640;        254.000;CARDBOARD;WIDTHWISE;544118677RD;
252;1140;950;850;        288.000;CARDBOARD;;545004529RD;
253;1140;475;640;        190.000;CARDBOARD;WIDTHWISE;572423520RD;
254;1140;950;850;        610.800;CARDBOARD;;6040221349D;
255;1140;475;640;        288.560;CARDBOARD;WIDTHWISE;676009336RD;
256;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
257;1180;1140;660;        118.800;METAL;;8200735039D;
258;2280;1140;640;        570.600;WOOD;;8200860078D;
259;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
260;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
261;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
262;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
263;2270;1170;1270;        986.000;METAL;;100014401RD;
264;2270;1170;1270;        986.000;METAL;;100014401RD;
265;2270;1170;1270;        986.000;METAL;;100014401RD;
266;2280;1170;1250;        900.000;WOOD;;100016431RD;
267;1720;1140;1260;        192.400;CARDBOARD;;214810826RD;
268;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
269;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
270;1740;1140;850;        104.920;CARDBOARD;;638402115RD;
271;1740;1140;850;       1000.600;CARDBOARD;;743200412RD;
272;1740;1140;850;       1005.400;CARDBOARD;;743213325RD;
273;1140;475;640;        233.300;CARDBOARD;WIDTHWISE;743526367RD;
274;1450;1140;850;        356.100;CARDBOARD;LENGTHWISE;751331465RD;
275;1450;1140;850;        171.360;CARDBOARD;LENGTHWISE;8200437032D;
276;2280;1140;640;        405.000;WOOD;;8200508511D;
277;2280;1140;640;        405.000;WOOD;;8200508511D;
278;2280;1140;640;        405.000;WOOD;;8200508511D;
279;2280;1140;640;        405.000;WOOD;;8200508511D;
280;1140;475;640;        198.000;CARDBOARD;WIDTHWISE;8200569521D;
281;1740;1140;850;        115.480;CARDBOARD;;8200595794D;
282;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
283;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
284;1450;1140;850;        100.520;CARDBOARD;LENGTHWISE;8200638582D;
285;1140;475;640;        258.400;CARDBOARD;WIDTHWISE;8200694321D;
286;1740;1140;850;         93.400;CARDBOARD;;8200720244D;
287;1740;1140;850;         93.400;CARDBOARD;;8200720248D;
288;1450;1140;850;        568.160;CARDBOARD;LENGTHWISE;8200883917D;
289;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
290;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
291;1450;1140;640;         97.000;CARDBOARD;;963014780RD;
292;2270;1170;1270;       1312.360;METAL;WIDTHWISE;8200211264D;
293;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
294;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
295;1450;1140;850;        100.520;CARDBOARD;LENGTHWISE;8200638582D;
296;1740;1140;850;         93.400;CARDBOARD;;8200720248D;
297;1180;1140;660;        118.800;METAL;;8200735038D;
298;1180;1140;660;        118.800;METAL;;8200735038D;
299;1180;1140;660;        118.800;METAL;;8200735039D;
300;1180;1140;660;        118.800;METAL;;8200735039D;
301;1140;950;850;        570.480;CARDBOARD;;8200750133D;
302;1450;1140;640;        273.640;CARDBOARD;;8200751644D;
303;1450;1140;1700;        677.400;WOOD;;8200758169D;
304;1140;950;850;         85.600;CARDBOARD;;8200765566D;
305;1140;950;850;         85.600;CARDBOARD;;8200765566D;
306;1140;950;850;         85.600;CARDBOARD;;8200765566D;
307;1140;950;850;         92.400;CARDBOARD;;8200800402D;
308;1140;950;850;         92.400;CARDBOARD;;8200800404D;
309;1140;950;850;         79.200;CARDBOARD;;8200805326D;
310;1140;950;850;         79.200;CARDBOARD;;8200805326D;
311;1140;950;850;         79.200;CARDBOARD;;8200805333D;
312;1140;950;850;         79.200;CARDBOARD;;8200805333D;
313;1180;1140;860;        397.760;METAL;;8200849813D;
314;2280;1140;640;        570.600;WOOD;;8200860078D;
315;2280;1140;640;        570.600;WOOD;;8200860078D;
316;1450;1140;850;        142.000;CARDBOARD;LENGTHWISE;8200869179D;
317;1140;950;850;        450.000;CARDBOARD;;8200871591D;
318;1450;1140;850;        568.160;CARDBOARD;LENGTHWISE;8200883917D;
319;1140;950;850;        162.600;CARDBOARD;;8200889351D;
320;1140;950;850;        162.600;CARDBOARD;;8200889819D;
321;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
322;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
323;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
324;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
325;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
326;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
327;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
328;2270;1170;1270;       1640.520;METAL;WIDTHWISE;8200882222D;
329;2270;1170;1270;       1044.720;METAL;WIDTHWISE;8200882222D;
330;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
331;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620958D;
332;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
333;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
334;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
335;2270;1170;1270;        258.600;METAL;WIDTHWISE;8200620959D;
336;1180;1140;660;        118.800;METAL;;8200735039D;
337;1180;1140;660;        118.800;METAL;;8200735039D;
338;1450;1140;1700;        677.400;WOOD;;8200758167D;
339;1450;1140;1700;        677.400;WOOD;;8200758167D;
340;1450;1140;1700;        677.400;WOOD;;8200758169D;
341;1450;1140;1700;        677.400;WOOD;;8200758169D;
342;1140;950;850;         85.600;CARDBOARD;;8200765566D;
343;1140;950;850;         85.600;CARDBOARD;;8200765566D;
344;1140;950;850;         85.600;CARDBOARD;;8200765566D;
345;1140;950;850;         85.600;CARDBOARD;;8200765566D;
346;1140;950;850;         85.600;CARDBOARD;;8200765566D;
347;1140;950;850;         92.400;CARDBOARD;;8200800402D;
348;1140;950;850;         92.400;CARDBOARD;;8200800402D;
349;1140;950;850;         92.400;CARDBOARD;;8200800404D;
350;1140;950;850;         79.200;CARDBOARD;;8200805326D;
351;1140;950;850;         79.200;CARDBOARD;;8200805326D;
352;1140;950;850;         79.200;CARDBOARD;;8200805333D;
353;1140;950;850;         79.200;CARDBOARD;;8200805333D;
354;1140;950;850;         79.200;CARDBOARD;;8200805333D;
355;1140;950;850;         79.200;CARDBOARD;;8200805333D;
356;2280;1140;640;        570.600;WOOD;;8200860078D;
357;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
358;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
359;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
360;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
361;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
362;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
363;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
364;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
365;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
366;2270;1170;1270;        986.000;METAL;;100014401RD;
367;2270;1170;1270;        986.000;METAL;;100014401RD;
368;2270;1170;1270;        986.000;METAL;;100014401RD;
369;2270;1170;1270;        986.000;METAL;;100014401RD;
370;2270;1170;1270;        986.000;METAL;;100014401RD;
371;2280;1170;1250;        900.000;WOOD;;100016431RD;
372;2280;1170;1250;        900.000;WOOD;;100016431RD;
373;2280;1170;1250;        900.000;WOOD;;100016431RD;
374;2280;1170;1250;        900.000;WOOD;;100016431RD;
375;2280;1170;1250;        900.000;WOOD;;100016431RD;
376;1140;950;850;         67.200;CARDBOARD;;260107592RD;
377;1140;950;850;         67.200;CARDBOARD;;260107592RD;
378;1140;950;850;         67.200;CARDBOARD;;260107592RD;
379;1140;950;850;         67.200;CARDBOARD;;260607840RD;
380;1140;950;850;         67.200;CARDBOARD;;260607840RD;
381;1140;950;850;         67.200;CARDBOARD;;260607840RD;
382;1140;950;850;        180.480;CARDBOARD;;472102641RD;
383;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
384;1140;950;850;         85.600;CARDBOARD;;8200765566D;
385;1140;950;850;         85.600;CARDBOARD;;8200765566D;
386;1140;950;850;         92.400;CARDBOARD;;8200800404D;
387;1140;950;850;         79.200;CARDBOARD;;8200805326D;
388;1140;950;850;         79.200;CARDBOARD;;8200805326D;
389;1140;950;850;         79.200;CARDBOARD;;8200805333D;
390;2280;1140;640;        570.600;WOOD;;8200860078D;
391;1450;1140;640;         97.000;CARDBOARD;;963028587RD;
392;2270;1170;1270;        986.000;METAL;;100014401RD;
393;2280;1170;1250;        900.000;WOOD;;100016431RD;
394;2280;1170;1250;        900.000;WOOD;;100016431RD;
395;2280;1170;1250;        900.000;WOOD;;100016431RD;
396;2280;1170;1250;        900.000;WOOD;;100016431RD;
397;1720;1140;1260;        192.400;CARDBOARD;;214810826RD;
398;1140;950;850;         67.200;CARDBOARD;;260107592RD;
399;1140;950;850;         67.200;CARDBOARD;;260107592RD;
400;1140;950;850;         67.200;CARDBOARD;;260107592RD;
401;1140;950;850;         67.200;CARDBOARD;;260607840RD;
402;1140;950;850;         67.200;CARDBOARD;;260607840RD;
403;1140;950;850;         67.200;CARDBOARD;;260607840RD;
404;1140;950;850;         67.200;CARDBOARD;;260607840RD;
405;1140;950;850;        594.400;CARDBOARD;;402006048RD;
406;1140;950;850;        594.400;CARDBOARD;;402006048RD;
407;1140;950;850;        594.400;CARDBOARD;;402008719RD;
408;1140;950;850;        594.400;CARDBOARD;;402008719RD;
409;1140;950;850;        594.400;CARDBOARD;;402008719RD;
410;1140;950;850;        823.680;CARDBOARD;;432000505RD;
411;1140;950;850;        823.680;CARDBOARD;;432003429RD;
412;1140;950;850;        823.680;CARDBOARD;;432003429RD;
413;1200;1000;1150;        383.600;CARDBOARD;;543024989RD;
414;1200;1000;1150;        383.600;CARDBOARD;;543024989RD;
415;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RD;
416;1140;950;850;        288.000;CARDBOARD;;545004529RD;
417;1140;950;850;        288.000;CARDBOARD;;545011727RD;
418;1740;1140;850;        104.920;CARDBOARD;;638402115RD;
419;1140;950;640;        578.000;CARDBOARD;;758903726RD;
420;1450;1140;640;        235.000;CARDBOARD;;765161009RD;
421;1740;1140;850;         93.400;CARDBOARD;;8200720244D;
422;1450;1140;1700;        677.400;WOOD;;8200758167D;
423;1200;1000;1050;         82.500;WOOD;;8200848949D;
424;1200;1000;1150;         58.800;WOOD;;924406765RD;
425;2270;1170;1270;        986.000;METAL;;100014401RD;
426;2270;1170;1270;        986.000;METAL;;100014401RD;
427;2270;1170;1270;        986.000;METAL;;100014401RD;
428;2270;1170;1270;        986.000;METAL;;100014401RD;
429;1140;950;850;        594.400;CARDBOARD;;402008719RD;
430;1140;950;850;        594.400;CARDBOARD;;402008719RD;
431;1180;1140;660;        118.800;METAL;;8200735038D;
432;1180;1140;660;        118.800;METAL;;8200735038D;
433;1180;1140;660;        118.800;METAL;;8200735038D;
434;1140;950;850;         79.200;CARDBOARD;;8200805333D;
435;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924370D;
436;1450;1140;850;         48.640;CARDBOARD;LENGTHWISE;8200924371D;
437;2280;1170;1250;        900.000;WOOD;;100016431RD;
