item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
117;1140;950;850;        434.000;CARDBOARD;;759226164RN;
118;1140;950;850;        606.500;CARDBOARD;;762182066RN;
119;1140;950;850;        606.500;CARDBOARD;;762182066RN;
120;1140;950;850;        463.700;CARDBOARD;;8200211755N;
121;1140;950;850;        463.700;CARDBOARD;;8200211755N;
122;1140;950;850;        463.700;CARDBOARD;;8200211837N;
123;1140;950;850;        508.500;CARDBOARD;;8200215962N;
124;1140;475;640;        357.000;CARDBOARD;WIDTHWISE;8200257285N;
125;1140;950;850;        546.155;CARDBOARD;;8200509263N;
126;1200;1000;1150;        782.750;CARDBOARD;;8200584675N;
127;1140;950;850;         67.400;CARDBOARD;;8200604154N;
128;1140;950;850;         67.400;CARDBOARD;;8200604154N;
129;1140;950;850;         67.400;CARDBOARD;;8200604154N;
130;1140;950;850;         67.400;CARDBOARD;;8200604154N;
131;1140;950;850;         67.400;CARDBOARD;;8200604154N;
132;1140;950;850;         67.400;CARDBOARD;;8200604154N;
133;1140;950;850;         67.400;CARDBOARD;;8200604154N;
134;1140;950;850;        290.500;CARDBOARD;;8200605732N;
135;1140;950;850;        348.500;CARDBOARD;;8200630674N;
136;1140;950;640;        883.700;CARDBOARD;;8200745047N;
137;1140;950;640;        896.700;CARDBOARD;;8200745051N;
138;1140;475;640;        644.300;CARDBOARD;WIDTHWISE;8200763255N;
139;1140;475;640;        644.300;CARDBOARD;WIDTHWISE;8200763257N;
140;1200;1000;1150;        115.800;WOOD;;8200817791N;
141;1140;950;850;        472.500;CARDBOARD;;8200840098N;
142;1140;950;850;        472.500;CARDBOARD;;8200840098N;
143;1140;950;850;        472.500;CARDBOARD;;8200840098N;
144;1140;950;850;         70.910;CARDBOARD;;8200889766N;
145;1140;950;850;         70.910;CARDBOARD;;8200889766N;
146;1140;950;850;         70.910;CARDBOARD;;8200889766N;
147;1140;950;850;         70.910;CARDBOARD;;8200889766N;
148;1140;950;850;         70.910;CARDBOARD;;8200889766N;
149;1450;1140;640;        290.600;CARDBOARD;;8200890443N;
150;1450;1140;640;        290.380;CARDBOARD;;8200890446N;
151;1450;1140;640;        290.380;CARDBOARD;;8200890446N;
152;1450;1140;640;        290.380;CARDBOARD;;8200890446N;
153;1450;1140;640;        290.380;CARDBOARD;;8200890446N;
154;1200;1000;1050;        131.880;WOOD;;8200921758N;
155;1200;1000;1050;        131.880;WOOD;;8200921758N;
156;1200;1000;1050;        131.880;WOOD;;8200921758N;
157;1200;1000;1050;        131.880;WOOD;;8200921758N;
158;1200;1000;1050;        131.880;WOOD;;8200921758N;
159;1200;1000;1150;        661.000;CARDBOARD;;926006229RN;
160;1200;1000;1150;        661.000;CARDBOARD;;926006229RN;
161;1180;1140;860;        595.630;METAL;;8200808455N;
162;1180;1140;860;       1256.300;METAL;;7703043127N;
163;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
164;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
165;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
166;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
167;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
168;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
169;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
170;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
171;2270;1170;1270;        593.960;METAL;WIDTHWISE;544013322RN;
172;1140;950;850;        288.500;CARDBOARD;;6040096355N;
173;1140;950;850;        288.500;CARDBOARD;;6040096355N;
174;1140;950;850;        288.500;CARDBOARD;;6040096355N;
175;1140;950;850;        288.500;CARDBOARD;;6040096355N;
176;1140;950;850;        288.500;CARDBOARD;;6040096355N;
177;1140;950;850;        288.500;CARDBOARD;;6040096359N;
178;1140;950;850;        288.500;CARDBOARD;;6040096359N;
179;1140;950;850;        288.500;CARDBOARD;;6040096359N;
180;1140;950;850;        288.500;CARDBOARD;;6040096359N;
181;1140;950;640;        738.250;CARDBOARD;;745C12610RN;
182;1140;475;640;        413.000;CARDBOARD;WIDTHWISE;759245290RN;
183;1140;475;640;        413.000;CARDBOARD;WIDTHWISE;759251995RN;
184;1140;950;850;        837.100;CARDBOARD;;794120713RN;
185;1140;475;640;        518.600;CARDBOARD;WIDTHWISE;8200210780N;
186;1140;475;640;        599.000;CARDBOARD;WIDTHWISE;8200212851N;
187;1140;475;640;        734.000;CARDBOARD;WIDTHWISE;8200213235N;
188;1140;475;640;        742.000;CARDBOARD;WIDTHWISE;8200213236N;
189;1140;475;640;        149.000;CARDBOARD;WIDTHWISE;8200295145N;
190;1140;950;640;         92.500;CARDBOARD;;8200424004N;
191;1140;950;850;        546.155;CARDBOARD;;8200509265N;
192;1140;950;850;        125.450;CARDBOARD;;8200588887N;
193;1140;950;850;        109.900;CARDBOARD;;8200588888N;
194;1140;950;640;        283.860;CARDBOARD;;8200624734N;
195;1140;950;850;        527.044;CARDBOARD;;8200665529N;
196;1140;950;640;        180.500;CARDBOARD;;8200930544N;
197;2270;1170;1270;       2001.280;METAL;WIDTHWISE;7703002919N;
198;2270;1170;1270;       1276.270;METAL;WIDTHWISE;762645503RN;
199;2270;1170;1270;       1200.650;METAL;WIDTHWISE;7703033155N;
200;2270;1170;1270;       1095.980;METAL;WIDTHWISE;8200228590N;
201;2270;1170;1270;       1445.060;METAL;WIDTHWISE;8200649356N;
