item code;length (mm);width (mm);height (mm);weight (kg);Package material;Orientation constrained;Product;
84;1200;1000;1050;         71.040;WOOD;;738867603RR;
85;1200;1000;1050;         71.040;WOOD;;738867603RR;
86;1140;950;850;        100.100;CARDBOARD;;747616741RR;
87;1140;950;640;        129.400;CARDBOARD;;767428677RR;
88;1140;950;640;        129.400;CARDBOARD;;767428677RR;
89;1140;950;640;        129.400;CARDBOARD;;767431158RR;
90;1140;950;850;        262.100;CARDBOARD;;8200211350R;
91;1140;950;850;        262.100;CARDBOARD;;8200211352R;
92;1140;950;850;        132.500;CARDBOARD;;8200681556R;
93;1140;950;640;        202.484;CARDBOARD;;8200805798R;
94;1140;950;640;        202.484;CARDBOARD;;8200805798R;
95;1200;1200;745;         49.960;CARDBOARD;;484718778RR;
96;2130;1500;850;         56.300;CARDBOARD;;620107532SR;
97;2130;1500;850;         56.300;CARDBOARD;;620107532SR;
98;1720;1120;740;         41.220;CARDBOARD;LENGTHWISE;620361627RR;
99;1140;475;555;         20.220;CARDBOARD;;623832687RR;
100;2130;1500;850;         54.030;CARDBOARD;;850108378RR;
101;2130;1500;850;         54.030;CARDBOARD;;850108378RR;
102;1250;1050;850;         43.510;CARDBOARD;;215037375RR;
103;670;580;620;         84.400;WOOD;;462106522RR;
104;1140;475;640;         87.000;CARDBOARD;;462405098RR;
105;940;690;950;        100.000;WOOD;;462509708RR;
106;1140;475;640;         90.000;CARDBOARD;;462820069RR;
107;940;690;950;         99.200;WOOD;;462821409RR;
108;940;690;950;        108.800;WOOD;;462832964RR;
109;940;690;950;        108.800;WOOD;;462832964RR;
110;3350;1140;278;        248.200;WOOD;;462842836RR;
111;3350;1140;278;        269.800;WOOD;;462851485RR;
112;1140;475;555;        487.200;CARDBOARD;;554908123RR;
113;1140;475;555;        487.200;CARDBOARD;;554908123RR;
114;1140;475;555;        487.200;CARDBOARD;;554908123RR;
115;1140;475;640;        213.650;CARDBOARD;;625113585RR;
116;1140;475;640;        213.650;CARDBOARD;;625113585RR;
117;1140;475;640;        213.650;CARDBOARD;;625113585RR;
118;1450;1140;850;         81.600;CARDBOARD;;658404860RR;
119;1450;1140;850;         56.725;CARDBOARD;;679002362RR;
120;1930;1140;890;        188.500;CARDBOARD;;738200025RR;
121;1930;1140;890;        188.500;CARDBOARD;;738200025RR;
122;1930;1140;890;        188.500;CARDBOARD;;738200025RR;
123;1930;1140;890;        188.500;CARDBOARD;;738200025RR;
124;1200;1000;1045;         91.370;CARDBOARD;;738826742RR;
125;1200;1000;1045;        134.840;CARDBOARD;;738838900RR;
126;1200;1000;1050;         71.040;WOOD;;738867603RR;
127;1200;1000;1050;         71.040;WOOD;;738867603RR;
128;1200;1000;1050;         71.040;WOOD;;738867603RR;
129;1200;1000;1045;        102.656;CARDBOARD;;738874467RR;
130;1200;1000;1045;        102.656;CARDBOARD;;738874467RR;
131;1200;1000;1045;        102.656;CARDBOARD;;738874467RR;
132;1200;1000;1045;        102.656;CARDBOARD;;738874467RR;
133;1200;1000;1045;        102.656;CARDBOARD;;738874467RR;
134;1140;950;850;        182.500;CARDBOARD;;8200495956R;
135;1140;950;640;        299.000;CARDBOARD;;8200745723R;
136;1140;950;850;        126.500;CARDBOARD;;8200991067R;
137;1140;475;555;         24.348;CARDBOARD;;261A29196RR;
138;1450;1140;850;        274.400;CARDBOARD;;641115184RR;
139;1740;1140;850;        343.120;CARDBOARD;LENGTHWISE;663010008RR;
140;1450;1140;640;        103.740;CARDBOARD;;747547493RR;
141;1200;1000;1045;         92.440;CARDBOARD;;808219649RR;
142;1450;1140;1375;        533.900;WOOD;;821139150RR;
143;2270;1170;1270;       2181.540;METAL;WIDTHWISE;8200904900R;
144;2270;1170;1270;       1428.070;METAL;WIDTHWISE;801980017RR;
